Time,Load Cell,Moving Forward,Relay Output
869.0,-0.00183577,0.0,2.752
934.0,-0.00412144,0.0,1.72
1012.0,0.00182131,0.0,2.408
1091.0,-0.00945481,0.0,1.72
1169.0,-0.01356897,0.0,2.064
1247.0,-0.02616558,0.0,2.408
1325.0,-0.0068135,0.0,1.72
1403.0,-0.00828659,0.0,3.096
1481.0,0.00019585,0.0,1.72
1559.0,-0.02443861,0.0,1.72
1637.0,-0.00056603,0.0,2.064
1715.0,0.01995434,0.0,2.064
1794.0,-0.05176521,0.0,2.064
1872.0,-0.01321341,0.0,2.408
1950.0,0.01269094,0.0,2.408
2028.0,-0.01372126,0.0,2.408
2106.0,0.00065302,0.0,2.408
2184.0,0.0012117,0.0,2.408
2262.0,-0.01057218,0.0,2.064
2340.0,-0.00818492,0.0,1.72
2418.0,-0.00320719,0.0,2.408
2497.0,-0.00417228,0.0,2.064
2575.0,-0.0187499,0.0,2.752
2653.0,-0.01539747,0.0,2.408
2731.0,-0.00280086,0.0,2.752
2809.0,0.00766237,0.0,1.72
2887.0,-0.00462944,0.0,2.064
2965.0,-0.00107388,0.0,1.72
3043.0,-0.00772783,0.0,1.72
3121.0,-0.00503576,0.0,1.376
3200.0,0.0013133,0.0,1.72
3278.0,0.00060225,0.0,2.064
3356.0,-0.01067378,0.0,1.72
3434.0,-0.00452791,0.0,2.064
3512.0,-0.00508653,0.0,2.064
3590.0,-0.01021662,0.0,2.408
3668.0,-0.01113094,0.0,2.064
3746.0,-0.00915001,0.0,2.408
3825.0,-0.0122484,0.0,1.72
3903.0,-0.00503576,0.0,2.064
3981.0,-0.01554991,0.0,2.064
4059.0,-0.00015956,0.0,1.72
4137.0,-0.01229916,0.0,1.72
4215.0,-0.00915001,0.0,1.72
4293.0,-0.02128945,0.0,1.72
4371.0,0.00588471,0.0,2.064
4450.0,-0.0045786,0.0,2.064
4528.0,-0.00122632,0.0,2.064
4606.0,0.00893226,0.0,2.408
4684.0,0.00232923,0.0,1.72
4762.0,-0.00584849,0.0,2.408
4840.0,-0.00666114,0.0,1.72
4918.0,-0.0139753,0.0,2.064
4996.0,0.00293868,0.0,2.408
5074.0,0.00771321,0.0,2.064
5152.0,-0.01676896,0.0,3.44
5231.0,-0.00584849,0.0,2.064
5309.0,-0.0028517,0.0,2.064
5387.0,-0.00188661,0.0,2.064
5465.0,0.00237992,0.0,1.72
5543.0,-0.02245774,0.0,1.72
5621.0,-0.03424163,0.0,2.752
5699.0,-0.01829266,0.0,1.72
5778.0,-0.00341039,0.0,2.408
5856.0,0.02041142,0.0,2.064
5934.0,-0.0156006,0.0,2.064
6012.0,0.00954171,0.0,2.408
6090.0,-0.01925775,0.0,1.376
6168.0,-0.00203897,0.0,2.408
6246.0,-0.01676896,0.0,2.064
6324.0,-0.00935313,0.0,1.72
6402.0,-0.00955633,0.0,1.376
6480.0,-0.02047681,0.0,2.408
6559.0,-0.00823575,0.0,2.064
6637.0,-0.01458475,0.0,2.408
6715.0,0.00456413,0.0,2.064
6793.0,-0.00838812,0.0,1.376
6871.0,0.00481802,0.0,2.064
6949.0,-0.02362588,0.0,2.064
7027.0,-0.01534671,0.0,1.72
7105.0,-0.00569605,0.0,2.064
7183.0,0.00974499,0.0,1.72
7262.0,-0.00737227,0.0,1.72
7340.0,-0.00595001,0.0,2.064
7418.0,-0.0198672,0.0,2.408
7496.0,-0.01900379,0.0,2.064
7574.0,-0.0141785,0.0,1.376
7652.0,-0.01097858,0.0,1.72
7730.0,-0.01006426,0.0,2.064
7809.0,-0.00163265,0.0,2.064
7887.0,-0.01651493,0.0,2.752
7965.0,-0.01016586,0.0,2.752
8043.0,-0.01072454,0.0,2.752
8121.0,-0.00777852,0.0,2.752
8199.0,-0.00097236,0.0,2.752
8277.0,-0.02743547,0.0,2.408
8355.0,-0.01168963,0.0,2.752
