Time,Load Cell,Moving Forward,Relay Output
857.0,-0.00010887,0.0,2.064
935.0,0.02015746,0.0,2.408
1013.0,0.01883689,0.0,2.064
1091.0,0.00370057,0.0,2.064
1169.0,-0.01361973,0.0,2.064
1247.0,0.01497661,0.0,2.064
1325.0,0.01004971,0.0,1.376
1404.0,0.0110148,0.0,2.408
1482.0,0.0173638,0.0,2.408
1560.0,0.01873528,0.0,1.72
1638.0,0.00766237,0.0,1.72
1716.0,0.02107171,0.0,1.72
1794.0,0.006545,0.0,1.72
1872.0,0.00024669,0.0,2.408
1951.0,0.02564304,0.0,2.408
2029.0,0.02401774,0.0,2.064
2107.0,0.01462097,0.0,2.064
2185.0,0.00730696,0.0,1.72
2263.0,0.02518595,0.0,1.376
2341.0,0.02493207,0.0,1.72
2419.0,-0.00945481,0.0,2.408
2497.0,0.0085767,0.0,2.064
2575.0,0.00817037,0.0,2.752
2654.0,0.00532595,0.0,1.72
2732.0,0.00385301,0.0,1.72
2810.0,0.00913546,0.0,1.72
2888.0,0.00171963,0.0,1.72
2966.0,-0.01412774,0.0,2.064
3044.0,0.01949717,0.0,2.064
3122.0,-0.00366443,0.0,1.72
3200.0,0.00090698,0.0,1.72
3278.0,-0.0006168,0.0,1.72
3357.0,0.02559235,0.0,2.064
3435.0,0.00938943,0.0,2.064
3513.0,0.01416388,0.0,2.064
3591.0,0.01604322,0.0,2.064
3669.0,0.01843056,0.0,1.72
3747.0,0.00608791,0.0,1.72
3825.0,0.01467188,0.0,2.408
3903.0,-0.00960717,0.0,1.72
3982.0,0.00085622,0.0,1.72
4060.0,0.02229076,0.0,1.72
4138.0,0.00085622,0.0,1.72
4216.0,-0.00071832,0.0,1.72
4294.0,0.01441792,0.0,3.096
4372.0,0.0045133,0.0,2.408
4450.0,0.01365595,0.0,2.064
4528.0,0.02604937,0.0,1.72
4606.0,0.00349737,0.0,1.72
4685.0,0.00263396,0.0,2.064
4763.0,0.01822728,0.0,1.72
4841.0,0.02564304,0.0,2.064
4919.0,0.00872906,0.0,1.72
