2358.435673480818, 44.60217376741693
2677.4203355217587, 44.33836432734268
3021.7262817727124, 43.89663689279973
3410.3086470270546, 43.4850272378847
3848.861208290705, 43.07341758296968
4343.80994036974, 42.626670518488744
4902.407173688293, 42.2251001234497
5532.837860439338, 41.65286231051906
6244.339506153259, 41.26635080529398
7047.337524004393, 40.824623370751034
7953.597995160237, 40.26242481769637
8976.400073523346, 39.58477477606798
10130.730561059328, 39.12798845171107
11433.5035047627, 38.31982803169499
12903.808032947192, 37.898179116904
14563.188062328609, 37.10005795676389
16435.957974361663, 36.57801644321314
18549.55888633825, 35.52389415623564
20934.960737577203, 34.84122448466927
23627.11608234995, 33.91761257607946
26665.472238828926, 33.114471786001374
30094.549298419308, 32.025212089457966
33964.592464864785, 31.171875
38332.3082816509, 30.097674193270556
43261.69553541769, 29.10378746554892
48824.98301035195, 28.0195473989435
55103.68783418386, 26.664247315686723
62189.809923403154, 25.559928729329343
70187.18002953233, 24.43051199328204
79212.98113895905, 23.08023153996325
89399.46551892963, 21.82030442552825
100895.8925690461, 20.776221398426728
113870.71587300445, 19.415901685231972
128514.0514967657, 18.482250516766186
145040.4637003668, 17.24339436525716
163399.24098563383, 16.074284132759544
184742.28381842186, 15.040054050408344
208499.43020248704, 14.170388400034454
235311.6541391749, 12.890382765847491
265571.8268387583, 12.11234012545934
299723.34123647615, 11.101673491945007
338266.60889183637, 10.47350265970536
381766.39236416505, 9.51242772028425
430860.08050340164, 8.79938436638723
486267.0279114467, 8.146832474448786
548799.0954222663, 7.404554697368795
619372.5460471592, 6.918831682781146
699021.4706927823, 6.470945359152509
788912.9403748125, 5.727370844338537
890364.1069479688, 5.296937577156058
978618.4457631515, 4.529910235798496
