Time,Load Cell,Moving Forward,Relay Output
857.0,0.01213218,0.0,2.408
935.0,-0.00269926,0.0,2.064
1013.0,-0.00097236,0.0,2.064
1091.0,-0.00508653,0.0,1.72
1169.0,0.0062402,0.0,2.064
1247.0,-0.00219134,0.0,2.064
1325.0,-0.01448322,0.0,2.408
1403.0,-0.00579765,0.0,1.72
1481.0,-0.00721983,0.0,2.064
1559.0,-0.02347359,0.0,1.72
1637.0,0.00258319,0.0,2.064
1716.0,-0.01021662,0.0,3.44
1794.0,0.01873528,0.0,2.064
1872.0,-0.00559445,0.0,2.408
1950.0,-0.01047066,0.0,2.064
2028.0,-0.00650878,0.0,2.064
2106.0,0.00583387,0.0,2.408
2184.0,0.00659576,0.0,3.096
2262.0,0.00740849,0.0,2.064
2341.0,0.00471642,0.0,2.408
2419.0,0.00065302,0.0,2.064
2497.0,0.00070385,0.0,2.064
2575.0,0.00344661,0.0,2.064
2653.0,0.00177047,0.0,2.408
2731.0,-0.00153105,0.0,2.064
2809.0,0.00258319,0.0,1.376
2887.0,-0.00828659,0.0,2.064
2965.0,0.0013133,0.0,2.064
3044.0,0.01517973,0.0,2.064
3122.0,0.01401152,0.0,2.064
3200.0,0.00715445,0.0,2.064
3278.0,-0.00752463,0.0,2.064
3356.0,-0.01321341,0.0,2.064
3434.0,0.00969408,0.0,2.064
3512.0,-0.00793103,0.0,2.408
3590.0,-0.01702285,0.0,2.064
3668.0,0.0108116,0.0,2.064
3747.0,0.00171963,0.0,2.064
3825.0,0.01360512,0.0,2.064
3903.0,0.00044989,0.0,2.408
3981.0,-0.01529587,0.0,2.408
4059.0,0.01426541,0.0,2.064
4137.0,-0.00396915,0.0,2.064
4215.0,-0.00772783,0.0,2.408
4293.0,0.02721765,0.0,2.064
4372.0,0.0110148,0.0,2.064
4450.0,0.00349737,0.0,1.376
4528.0,0.03971267,0.0,2.408
4606.0,0.00298952,0.0,2.064
4684.0,-0.00264857,0.0,2.064
4762.0,-0.00264857,0.0,1.376
4840.0,0.00751001,0.0,2.064
4918.0,-0.00986106,0.0,1.72
4996.0,0.02569388,0.0,2.064
5074.0,-0.01250221,0.0,1.72
5153.0,0.00481802,0.0,2.064
5231.0,-0.01128323,0.0,2.064
5309.0,0.00568143,0.0,2.064
5387.0,0.00928783,0.0,1.72
5465.0,0.01705907,0.0,2.064
5543.0,-0.00981037,0.0,2.064
5621.0,0.00456413,0.0,2.064
5700.0,0.00969408,0.0,2.064
5778.0,0.00425926,0.0,2.752
5856.0,0.00690049,0.0,2.064
5934.0,0.00710376,0.0,2.064
6012.0,0.01213218,0.0,2.064
6090.0,0.01462097,0.0,2.064
6168.0,0.00684972,0.0,2.064
6246.0,-0.01265472,0.0,2.064
6324.0,0.01563689,0.0,3.44
6403.0,0.00684972,0.0,2.408
6481.0,-0.00442624,0.0,3.096
6559.0,-0.01651493,0.0,2.064
6637.0,-0.00650878,0.0,3.44
6715.0,0.01355443,0.0,2.064
6793.0,0.02828434,0.0,2.064
6871.0,-0.00158189,0.0,1.376
6949.0,-0.00102312,0.0,2.064
7027.0,0.00283708,0.0,2.064
7105.0,-0.01524504,0.0,2.408
7184.0,0.00293868,0.0,1.72
7262.0,0.00644347,0.0,2.408
7340.0,-0.01367057,0.0,2.408
7418.0,0.00806877,0.0,1.72
7496.0,0.006545,0.0,2.064
7574.0,-0.01844503,0.0,2.064
7652.0,0.0091863,0.0,1.032
7730.0,0.00786565,0.0,2.064
7809.0,-0.01102934,0.0,2.064
7887.0,0.02737002,0.0,2.064
7965.0,-0.008642,0.0,2.064
8043.0,0.01147189,0.0,2.064
8121.0,0.00588471,0.0,1.72
8199.0,0.00019585,0.0,2.064
8277.0,-0.00229294,0.0,2.064
8355.0,-0.01727681,0.0,2.064
8433.0,0.0051229,0.0,2.064
8511.0,0.01035451,0.0,1.72
8590.0,-0.02047681,0.0,2.064
8668.0,0.00070385,0.0,2.064
8746.0,0.00329424,0.0,2.064
8824.0,0.00217679,0.0,2.064
8902.0,-0.00777852,0.0,2.064
8980.0,-0.00625474,0.0,2.064
9058.0,0.02564304,0.0,2.064
9137.0,-0.00264857,0.0,2.064
9215.0,-0.01184192,0.0,2.064
9293.0,-0.0028517,0.0,2.064
9371.0,0.00827197,0.0,2.064
9449.0,-0.01687056,0.0,2.064
9527.0,-0.01006426,0.0,2.064
9605.0,0.006545,0.0,2.064
9683.0,-0.01910539,0.0,2.064
9761.0,-0.00960717,0.0,2.064
9840.0,0.00222763,0.0,2.064
9918.0,0.01187829,0.0,2.064
9996.0,-0.00183577,0.0,2.064
10074.0,0.00329424,0.0,1.72
10152.0,0.00852594,0.0,2.064
10230.0,-0.00762623,0.0,2.408
10308.0,0.00913546,0.0,2.408
10386.0,-0.00854048,0.0,2.064
10464.0,-0.0198672,0.0,2.064
10543.0,0.00156727,0.0,2.408
10621.0,0.00796725,0.0,2.064
10699.0,-0.0122484,0.0,2.064
10777.0,0.00278632,0.0,2.064
10855.0,-0.02443861,0.0,2.064
10933.0,-0.00214057,0.0,2.064
11011.0,-0.00782935,0.0,2.064
11089.0,-0.01113094,0.0,2.064
11168.0,-0.01082622,0.0,2.064
11246.0,-0.00295322,0.0,2.064
11324.0,0.01421472,0.0,2.064
11402.0,0.02010662,0.0,2.064
11480.0,0.00700209,0.0,2.064
11558.0,-0.01402598,0.0,2.064
11636.0,0.00806877,0.0,2.064
11714.0,0.00639263,0.0,2.064
11792.0,-0.00813408,0.0,2.064
11871.0,-0.01067378,0.0,2.064
11949.0,0.00471642,0.0,2.064
12027.0,0.0051229,0.0,2.408
12105.0,0.00969408,0.0,2.064
12183.0,-0.00325795,0.0,2.064
12261.0,0.00222763,0.0,2.064
12339.0,-0.00010887,0.0,2.064
12417.0,-0.00686434,0.0,2.064
12495.0,-0.00904841,0.0,2.408
12573.0,-0.0005152,0.0,2.064
12652.0,-0.00010887,0.0,2.064
12730.0,-0.00087076,0.0,2.408
12808.0,0.0067482,0.0,2.064
12886.0,0.01411312,0.0,2.064
12964.0,0.00237992,0.0,2.064
13042.0,0.00187207,0.0,2.064
13120.0,0.00161803,0.0,2.064
13199.0,0.00700209,0.0,2.064
13277.0,0.00395453,0.0,2.064
13355.0,-0.01844503,0.0,2.408
13433.0,-0.00188661,0.0,2.064
13511.0,-0.00229294,0.0,2.064
13589.0,0.01411312,0.0,2.064
13667.0,-0.0084388,0.0,2.064
13745.0,0.02874143,0.0,2.064
13823.0,-0.00102312,0.0,2.064
13902.0,-0.00793103,0.0,2.064
13980.0,0.01269094,0.0,2.064
14058.0,0.00938943,0.0,2.408
14136.0,0.00263396,0.0,2.064
14214.0,-0.00803255,0.0,2.064
14292.0,-0.01961332,0.0,1.72
14370.0,0.00751001,0.0,2.064
14448.0,-0.00183577,0.0,2.064
14526.0,-0.00417228,0.0,2.064
14605.0,0.00171963,0.0,3.44
14683.0,0.00578318,0.0,3.44
14761.0,0.00390385,0.0,3.44
14839.0,0.00405613,0.0,3.44
14917.0,0.01878605,0.0,3.096
14995.0,-0.00528973,0.0,3.096
15073.0,-0.0046802,0.0,3.096
15151.0,-0.01331501,0.0,3.096
15230.0,0.01548446,0.0,2.752
15308.0,0.00842434,0.0,2.752
15386.0,0.01096396,0.0,2.752
15464.0,0.00745925,0.0,2.752
15542.0,0.01187829,0.0,2.752
15620.0,-0.00300414,0.0,2.752
15698.0,0.01157349,0.0,2.408
15776.0,0.01558613,0.0,2.408
15854.0,0.03341429,0.0,2.408
15933.0,0.00629103,0.0,2.752
16011.0,0.00690049,0.0,2.408
16089.0,0.01553529,0.0,3.096
16167.0,0.0106084,0.0,2.408
16245.0,0.00044989,0.0,2.064
16323.0,0.00436086,0.0,2.064
16401.0,-0.00579765,0.0,2.408
16479.0,0.00095774,0.0,2.408
16557.0,-5.803e-05,0.0,1.72
16636.0,0.0103036,0.0,1.72
16714.0,0.00136414,0.0,1.72
16792.0,0.01025284,0.0,1.72
16870.0,-0.0139753,0.0,1.72
16948.0,0.01609406,0.0,1.72
17026.0,0.01700831,0.0,1.72
17104.0,0.0126401,0.0,1.72
17182.0,0.00705292,0.0,1.72
17261.0,0.0239669,0.0,3.096
17339.0,-0.00178509,0.0,3.096
17417.0,0.01507821,0.0,3.096
17495.0,0.00923699,0.0,2.064
17573.0,-0.00478173,0.0,2.752
17651.0,0.00380217,0.0,2.752
17729.0,0.01365595,0.0,2.408
17807.0,0.01172593,0.0,2.408
17885.0,0.02477955,0.0,2.408
17964.0,0.00801794,0.0,2.752
18042.0,0.00227832,0.0,2.408
18120.0,0.0103036,0.0,2.752
18198.0,-0.00097236,0.0,2.408
18276.0,-0.01356897,0.0,2.408
18354.0,0.01218302,0.0,2.752
18432.0,0.01487501,0.0,2.408
18510.0,0.00949103,0.0,2.408
18588.0,0.00192283,0.0,2.408
18666.0,0.03026521,0.0,2.408
18745.0,0.00354828,0.0,2.408
18823.0,0.02066539,0.0,3.44
18901.0,0.01004971,0.0,2.408
18979.0,0.02264625,0.0,2.408
19057.0,0.02356058,0.0,2.064
19135.0,0.01203065,0.0,2.408
19213.0,0.03676672,0.0,2.064
19292.0,0.04316662,0.0,2.064
19370.0,0.02350974,0.0,2.064
19448.0,0.03260171,0.0,2.408
19526.0,0.03316047,0.0,2.408
19604.0,0.00730696,0.0,2.064
19682.0,0.01639878,0.0,2.064
19760.0,0.0045133,0.0,2.064
19838.0,0.02528748,0.0,2.064
19916.0,0.00781481,0.0,2.064
19994.0,0.02518595,0.0,2.064
20073.0,0.02411927,0.0,2.752
20151.0,-0.00371511,0.0,3.096
20229.0,0.010202,0.0,2.752
20307.0,0.0173638,0.0,2.752
20385.0,0.02549068,0.0,2.752
20463.0,0.01533217,0.0,2.408
20541.0,0.0063418,0.0,2.752
20619.0,0.01050688,0.0,2.408
20697.0,0.01086229,0.0,2.752
20776.0,-0.00203897,0.0,2.752
20854.0,0.02381454,0.0,2.408
20932.0,0.01335123,0.0,2.408
21010.0,0.03651268,0.0,2.408
21088.0,0.01462097,0.0,2.408
21166.0,0.03986503,0.0,2.408
21244.0,0.01584002,0.0,2.408
21322.0,0.02625264,0.0,2.408
21401.0,0.02625264,0.0,2.752
21479.0,0.02767482,0.0,2.408
21557.0,0.03280484,0.0,2.408
21635.0,0.02188436,0.0,2.064
21713.0,0.02091935,0.0,2.064
21791.0,0.01091313,0.0,2.408
21869.0,0.0335668,0.0,2.064
21947.0,0.03072237,0.0,2.064
22025.0,0.01959877,0.0,2.408
22104.0,0.03117953,0.0,2.408
22182.0,0.01045604,0.0,2.408
22260.0,0.02477955,0.0,2.408
22338.0,0.02930019,0.0,2.064
22416.0,0.01812576,0.0,2.064
22494.0,0.03696984,0.0,2.064
22572.0,0.02041142,0.0,2.064
22650.0,0.02970644,0.0,2.064
22728.0,0.03834125,0.0,2.064
22807.0,0.0259986,0.0,2.752
22885.0,0.02229076,0.0,2.752
22963.0,0.02762406,0.0,2.752
23041.0,0.032754,0.0,2.752
23119.0,0.02452566,0.0,2.752
23197.0,0.03829049,0.0,2.752
23275.0,0.02467803,0.0,2.408
23354.0,0.03783333,0.0,2.408
23432.0,0.05327437,0.0,3.096
23510.0,0.03432861,0.0,2.752
23588.0,0.03016368,0.0,2.064
23666.0,0.03260171,0.0,2.064
23744.0,0.03285575,0.0,2.752
23822.0,0.01848132,0.0,2.408
23900.0,0.05576316,0.0,3.096
23978.0,0.0131481,0.0,2.752
24056.0,0.01619566,0.0,2.752
24135.0,0.02071615,0.0,2.752
24213.0,0.03107793,0.0,2.408
24291.0,0.01446868,0.0,1.376
24369.0,0.0376302,0.0,2.752
24447.0,0.03717304,0.0,2.408
24525.0,0.0351921,0.0,2.064
24603.0,0.02493207,0.0,2.408
24681.0,0.02569388,0.0,2.064
24759.0,0.01071008,0.0,2.064
24838.0,0.04199833,0.0,2.408
24916.0,0.02081782,0.0,2.064
24994.0,0.03239859,0.0,2.064
25072.0,0.03016368,0.0,1.72
25150.0,0.05860766,0.0,2.064
25228.0,0.05876002,0.0,2.408
25306.0,0.02097019,0.0,2.064
25384.0,0.02284945,0.0,2.064
25463.0,0.02350974,0.0,2.064
25541.0,0.02767482,0.0,2.064
25619.0,0.02274785,0.0,1.72
25697.0,0.02975736,0.0,2.064
25775.0,0.02112255,0.0,2.064
25853.0,0.02996048,0.0,2.064
25931.0,0.03361756,0.0,2.408
26009.0,0.03402389,0.0,2.064
26087.0,0.04083012,0.0,2.408
26166.0,0.03102717,0.0,2.064
26244.0,0.02909699,0.0,2.064
26322.0,0.01858285,0.0,2.064
26400.0,0.04296342,0.0,2.064
26478.0,0.01726227,0.0,2.064
26556.0,0.05495051,0.0,2.064
26634.0,0.03234775,0.0,2.064
26712.0,0.03265247,0.0,2.064
26791.0,0.03920474,0.0,1.72
26869.0,0.03143342,0.0,2.408
26947.0,0.02427178,0.0,2.064
27025.0,0.0468237,0.0,2.408
27103.0,0.01558613,0.0,2.064
27181.0,0.03214455,0.0,2.064
27259.0,0.0444872,0.0,1.72
27337.0,0.02345898,0.0,2.064
27415.0,0.04210001,0.0,1.72
27494.0,0.03036673,0.0,2.064
27572.0,0.02574472,0.0,2.064
27650.0,0.02345898,0.0,2.064
27728.0,0.03717304,0.0,2.064
27806.0,0.01812576,0.0,2.064
27884.0,0.04387767,0.0,2.064
27962.0,0.04042379,0.0,2.064
28040.0,0.03981427,0.0,2.064
28119.0,0.04159201,0.0,2.064
28197.0,0.01035451,0.0,2.064
28275.0,0.04006823,0.0,2.408
28353.0,0.03493821,0.0,2.064
28431.0,0.02345898,0.0,2.064
28509.0,0.03046841,0.0,2.064
28587.0,0.03976351,0.0,2.064
28665.0,0.03011285,0.0,2.064
28743.0,0.06241703,0.0,2.064
28821.0,0.02818267,0.0,2.064
28900.0,0.04240466,0.0,2.064
28978.0,0.02315425,0.0,2.064
29056.0,0.03564926,0.0,2.064
29134.0,0.06307732,0.0,2.064
29212.0,0.0309255,0.0,2.064
29290.0,0.02990965,0.0,2.064
29368.0,0.03757944,0.0,2.064
29446.0,0.03971267,0.0,2.064
29524.0,0.04621417,0.0,1.72
29603.0,0.04123645,0.0,2.064
