Time,Load Cell,Moving Forward,Relay Output
881.0,-0.01306097,0.0,3.44
934.0,0.00806877,0.0,2.064
1012.0,-0.00915001,0.0,1.72
1090.0,0.02554152,0.0,2.064
1168.0,-0.02382908,0.0,2.064
1246.0,-0.00036283,0.0,2.064
1324.0,-0.00975953,0.0,2.064
1402.0,-0.00432471,0.0,2.064
1481.0,-0.00650878,0.0,2.064
1559.0,-0.00777852,0.0,2.064
1637.0,-0.00986106,0.0,2.408
1715.0,0.00354828,0.0,2.408
1793.0,-0.00767699,0.0,2.064
1871.0,0.02909699,0.0,2.064
1949.0,-0.02164502,0.0,1.72
2027.0,0.0012117,0.0,2.064
2105.0,-0.00168349,0.0,1.72
2183.0,0.00532595,0.0,2.408
2262.0,0.03265247,0.0,2.064
2340.0,-0.00330886,0.0,2.064
2418.0,0.00309104,0.0,2.064
2496.0,-0.02271171,0.0,1.72
2574.0,-0.02128945,0.0,2.064
2652.0,0.00491962,0.0,2.064
2730.0,-0.0045786,0.0,2.064
2808.0,-0.00148021,0.0,2.408
2887.0,0.00603707,0.0,2.064
2965.0,-0.00081992,0.0,2.064
3043.0,-0.00310566,0.0,2.064
3121.0,0.00339584,0.0,2.408
3199.0,0.00725612,0.0,2.064
3277.0,0.02589708,0.0,2.064
3355.0,-0.01433086,0.0,2.408
3434.0,-0.0205784,0.0,2.064
3512.0,0.01208134,0.0,2.064
3590.0,-0.01179123,0.0,2.064
3668.0,0.00192283,0.0,2.064
3746.0,0.01512897,0.0,2.064
3824.0,0.00085622,0.0,2.064
3902.0,-0.00833728,0.0,2.064
3980.0,0.00852594,0.0,2.064
4058.0,0.01401152,0.0,2.064
4136.0,0.01782096,0.0,2.408
4215.0,-0.01229916,0.0,2.064
4293.0,-0.00503576,0.0,1.72
4371.0,0.01223378,0.0,2.752
4449.0,-0.00412144,0.0,2.064
4527.0,-0.00762623,0.0,2.064
4605.0,0.00349737,0.0,2.064
4683.0,-0.02667351,0.0,2.064
4761.0,0.01543377,0.0,2.064
4840.0,-0.00762623,0.0,1.72
4918.0,0.01497661,0.0,2.064
4996.0,0.0128433,0.0,1.72
5074.0,-0.00361359,0.0,2.064
5152.0,0.00420857,0.0,2.064
5230.0,-0.01514351,0.0,1.72
5308.0,-0.0122484,0.0,2.064
5386.0,-0.02073077,0.0,2.408
5464.0,-0.0141785,0.0,1.72
5543.0,-0.01097858,0.0,1.376
5621.0,0.01964961,0.0,2.064
5699.0,-0.01163887,0.0,2.064
5777.0,-0.02047681,0.0,2.064
5855.0,-0.00401991,0.0,2.408
5933.0,-0.00757539,0.0,2.064
6011.0,-0.0005152,0.0,2.408
6089.0,0.01147189,0.0,2.064
6167.0,-0.00249614,0.0,2.064
6245.0,0.01396068,0.0,1.72
6324.0,-0.008642,0.0,2.064
6402.0,-0.01367057,0.0,2.064
6480.0,0.00893226,0.0,2.064
6558.0,-0.01748001,0.0,1.72
6636.0,-0.01742925,0.0,2.064
6714.0,0.00669736,0.0,2.064
6792.0,-0.00981037,0.0,1.72
6871.0,0.01197982,0.0,2.064
6949.0,-0.01402598,0.0,2.064
7027.0,0.00608791,0.0,2.064
7105.0,-0.00178509,0.0,2.064
7183.0,0.01289414,0.0,3.096
7261.0,-0.01666729,0.0,2.064
7339.0,-0.00102312,0.0,1.72
7417.0,-0.01316265,0.0,2.064
7495.0,-0.01026746,0.0,1.72
7573.0,0.02325578,0.0,2.064
7652.0,-0.00178509,0.0,2.064
7730.0,0.02300189,0.0,2.064
7808.0,-0.00300414,0.0,2.064
7886.0,-0.00351199,0.0,2.064
7964.0,0.01197982,0.0,2.064
8042.0,0.00502115,0.0,2.064
8120.0,0.01213218,0.0,2.064
8198.0,-0.0070167,0.0,2.064
8277.0,-0.00046443,0.0,2.064
8355.0,-0.00168349,0.0,2.064
8433.0,-0.00224217,0.0,2.064
8511.0,-0.01971492,0.0,2.064
8589.0,-0.00234385,0.0,1.72
8667.0,0.01451944,0.0,3.096
8745.0,-0.01250221,0.0,3.44
8823.0,0.01964961,0.0,3.096
8902.0,0.00258319,0.0,2.752
8980.0,0.00151651,0.0,2.752
9058.0,-0.01367057,0.0,2.408
9136.0,-0.00935313,0.0,2.752
9214.0,0.00116102,0.0,2.408
9292.0,0.00547831,0.0,2.752
9370.0,0.01487501,0.0,2.408
9448.0,-0.00767699,0.0,2.408
9526.0,-0.01250221,0.0,2.408
9604.0,0.0103036,0.0,2.408
9683.0,-0.00026131,0.0,2.408
9761.0,0.02462719,0.0,2.408
9839.0,-0.00595001,0.0,2.408
9917.0,0.00669736,0.0,2.408
9995.0,0.00014517,0.0,2.064
10073.0,-0.02113709,0.0,2.408
10151.0,0.00055142,0.0,2.408
10229.0,-0.02464181,0.0,2.064
10307.0,0.00568143,0.0,2.064
10386.0,-0.01504199,0.0,1.72
10464.0,-0.01742925,0.0,2.064
10542.0,-0.00015956,0.0,2.408
10620.0,0.01126876,0.0,2.064
10698.0,0.0106084,0.0,2.064
10776.0,0.00014517,0.0,2.064
10854.0,0.00608791,0.0,2.064
