Time,Load Cell,Moving Forward
16394.0,0.0183374,1.0
16472.0,0.02951192,1.0
16550.0,0.01889617,1.0
16628.0,0.02204532,1.0
16706.0,0.0053853,1.0
16784.0,-0.01046206,1.0
16863.0,-0.00756687,1.0
16941.0,-0.03047443,1.0
17019.0,-0.01579535,1.0
17097.0,-0.0368235,1.0
17175.0,-0.00614462,1.0
17253.0,-0.03057596,1.0
17331.0,-0.02087453,1.0
17409.0,0.00056001,1.0
17487.0,-0.02514114,1.0
17566.0,-0.0125446,1.0
17644.0,0.01142965,1.0
17722.0,0.0084837,1.0
17800.0,0.0183374,1.0
17878.0,-0.00944621,1.0
17956.0,0.0146804,1.0
18034.0,0.0118359,1.0
18112.0,0.0036584,1.0
18190.0,-0.00309707,1.0
18269.0,-0.01122387,1.0
18347.0,-0.01645564,1.0
18425.0,0.00330284,1.0
18503.0,-0.00010028,1.0
18581.0,-0.03773775,1.0
18659.0,-0.00903981,1.0
18737.0,-0.02707131,1.0
18815.0,-0.00837952,1.0
18894.0,-0.00441772,1.0
18972.0,-0.00436688,1.0
19050.0,0.00096634,1.0
19128.0,0.03738476,1.0
19206.0,0.02407702,1.0
19284.0,0.00269324,1.0
19362.0,0.01239466,1.0
19440.0,0.02077551,1.0
19518.0,0.02646429,1.0
19597.0,0.00589316,1.0
19675.0,-0.00731298,1.0
19753.0,-0.02361744,1.0
19831.0,-0.00126856,1.0
19909.0,0.00274408,1.0
19987.0,-0.01752225,1.0
20065.0,-0.00492564,1.0
20143.0,-0.02417605,1.0
20221.0,-0.00832868,1.0
20299.0,-0.01879207,1.0
20378.0,-0.00903981,1.0
20456.0,0.01310579,1.0
20534.0,0.01843901,1.0
20612.0,-0.00086224,1.0
20690.0,0.01589938,1.0
20768.0,-0.00573837,1.0
20846.0,0.01371524,1.0
20925.0,0.00543607,1.0
21003.0,0.00802653,1.0
21081.0,0.00635039,1.0
21159.0,0.02092795,1.0
21237.0,-0.00949705,1.0
21315.0,0.01208994,1.0
21393.0,0.02102947,1.0
21471.0,0.014782,1.0
21549.0,0.01219154,1.0
21628.0,-0.01808102,1.0
21706.0,-0.01366198,1.0
21784.0,-0.00751603,1.0
21862.0,-0.03941396,1.0
21940.0,-0.02996651,1.0
22018.0,-0.01884291,1.0
22096.0,0.01843901,1.0
22174.0,-0.02895065,1.0
22252.0,-0.02788397,1.0
22331.0,-0.00401139,1.0
22409.0,0.01452804,1.0
22487.0,0.01330899,1.0
22565.0,0.01945486,1.0
22643.0,-0.01498263,1.0
22721.0,0.02108023,1.0
22799.0,0.00375993,1.0
22877.0,0.00269324,1.0
22955.0,-0.0033511,1.0
23034.0,-0.00426528,1.0
23112.0,-0.00096376,1.0
23190.0,-0.02458253,1.0
23268.0,-0.02316027,1.0
23346.0,-0.04053142,1.0
23424.0,-0.03738219,1.0
23502.0,-0.0213317,1.0
23580.0,-0.02829036,1.0
23659.0,-0.02763008,1.0
23737.0,-0.01188431,1.0
23815.0,-0.0252935,1.0
23893.0,0.00198219,1.0
23971.0,-0.00233525,1.0
24049.0,0.02255325,1.0
24127.0,-0.01564291,1.0
24205.0,0.02798814,1.0
24283.0,0.01026144,1.0
24362.0,0.00599476,1.0
24440.0,0.02534691,1.0
24518.0,0.02158823,1.0
24596.0,0.0120391,1.0
24674.0,-0.00868425,1.0
24752.0,-0.0297633,1.0
24830.0,-0.01879207,1.0
24908.0,-0.00980177,1.0
24987.0,-0.00995413,1.0
25065.0,-0.03225217,1.0
25143.0,-0.02483634,1.0
25221.0,0.00416633,1.0
25299.0,0.00736624,1.0
25377.0,-0.01091915,1.0
25455.0,-0.00309707,1.0
25533.0,0.02138503,1.0
25611.0,0.00421717,1.0
25690.0,0.00375993,1.0
25768.0,0.00452189,1.0
25846.0,0.01473116,1.0
25924.0,0.01412171,1.0
26002.0,0.01691523,1.0
26080.0,0.00040757,1.0
26158.0,-0.00538273,1.0
26236.0,0.00172823,1.0
26314.0,0.01026144,1.0
26392.0,0.0035568,1.0
26471.0,-0.00959857,1.0
26549.0,-0.00929385,1.0
26627.0,0.01046464,1.0
26705.0,-0.02275387,1.0
26783.0,-0.01411914,1.0
26861.0,0.00965183,1.0
26939.0,-0.01594772,1.0
27017.0,-0.01665877,1.0
27096.0,-0.00324958,1.0
27174.0,0.00050918,1.0
27252.0,-0.00512892,1.0
27330.0,-0.01940159,1.0
27408.0,-0.0029447,1.0
27486.0,-0.00010028,1.0
27564.0,-0.02219518,1.0
27642.0,0.0256008,1.0
27721.0,0.00442022,1.0
27799.0,0.00345513,1.0
27877.0,-0.03463936,1.0
27955.0,0.00066154,1.0
28033.0,0.00045841,1.0
28111.0,0.0010171,1.0
28189.0,-0.00726215,1.0
28267.0,-0.02087453,1.0
28345.0,-0.02889989,1.0
28423.0,-0.01076679,1.0
28502.0,-0.04352821,1.0
28580.0,-0.03143944,1.0
28658.0,-0.03215057,1.0
28736.0,-0.00751603,1.0
28814.0,-0.00528113,1.0
28892.0,0.01747399,1.0
28970.0,-0.00152253,1.0
29049.0,0.00599476,1.0
29127.0,0.03459117,1.0
29205.0,0.00294728,1.0
29283.0,0.02839446,1.0
29361.0,0.01605182,1.0
29439.0,0.02062307,1.0
29517.0,0.00822973,1.0
29595.0,0.0143756,1.0
29673.0,-0.01163027,1.0
29752.0,0.00812806,1.0
29830.0,-0.01706509,1.0
29908.0,-0.01488103,1.0
29986.0,-0.02839189,1.0
30064.0,-0.01208736,1.0
30142.0,-0.01523659,1.0
30220.0,-0.0139667,1.0
30298.0,0.01544229,1.0
30376.0,-0.00787167,1.0
30454.0,-0.02239846,1.0
30533.0,0.00208379,1.0
30611.0,0.01087089,1.0
30689.0,-0.00330027,1.0
30767.0,0.01925173,1.0
30845.0,0.01859144,1.0
30923.0,0.00050918,1.0
31001.0,0.02189296,1.0
31079.0,0.00731541,1.0
31158.0,-0.0035543,1.0
31236.0,0.03484513,1.0
31314.0,0.01188681,1.0
31392.0,0.00797569,1.0
31470.0,0.0296642,1.0
31548.0,0.00609636,1.0
31626.0,-0.01391601,1.0
31704.0,0.00853446,1.0
31782.0,0.0038616,1.0
31861.0,-0.00548433,1.0
31939.0,-0.00893828,1.0
32017.0,-0.00451932,1.0
32095.0,-0.00431612,1.0
32173.0,0.0148836,1.0
32251.0,0.0085853,1.0
32329.0,-0.02092537,1.0
32408.0,-0.01137639,1.0
32486.0,-0.00030348,1.0
32564.0,-0.0030463,1.0
32642.0,-0.01091915,1.0
32720.0,-0.01518575,1.0
32798.0,0.00279484,1.0
32876.0,-0.0256999,1.0
32954.0,-0.01498263,1.0
33032.0,0.01401996,1.0
33110.0,0.00762021,1.0
33189.0,0.02839446,1.0
33267.0,-0.02244915,1.0
33345.0,-0.00919232,1.0
33423.0,-0.00817632,1.0
33501.0,-0.00152253,1.0
33579.0,-0.02849342,1.0
33657.0,-0.02702055,1.0
33735.0,-0.02509038,1.0
33813.0,-0.0388552,1.0
33892.0,-0.0145763,1.0
33970.0,-0.02265227,1.0
34048.0,-0.01350961,1.0
34126.0,-0.02280471,1.0
34204.0,0.00599476,1.0
34282.0,0.02138503,1.0
34360.0,0.01879457,1.0
34438.0,0.0050805,1.0
34517.0,0.0120391,1.0
34595.0,0.02956268,1.0
34673.0,-0.00324958,1.0
34751.0,0.0183374,1.0
34829.0,0.01554389,1.0
34907.0,0.00685832,1.0
34985.0,-0.00436688,1.0
35063.0,-0.00573837,1.0
35141.0,0.01666127,1.0
35220.0,0.00066154,1.0
35298.0,0.00396313,1.0
35376.0,-0.01655724,1.0
35454.0,0.01600098,1.0
35532.0,0.01752483,1.0
35610.0,0.00213455,1.0
35688.0,-0.01442394,1.0
35766.0,0.02067391,1.0
35844.0,0.00340437,1.0
35923.0,0.00436938,1.0
36001.0,0.03535314,1.0
36079.0,0.00772181,1.0
36157.0,0.00721381,1.0
36235.0,-0.00939537,1.0
36313.0,0.00193135,1.0
36391.0,-0.00096376,1.0
36469.0,0.01554389,1.0
36548.0,0.00584247,1.0
36626.0,0.02372146,1.0
36704.0,0.0008139,1.0
36782.0,0.00563927,1.0
36860.0,-0.01706509,1.0
36938.0,0.02301048,1.0
37016.0,0.00736624,1.0
37094.0,0.00010285,1.0
37172.0,-0.01747142,1.0
37251.0,-0.00487488,1.0
37329.0,-0.0162016,1.0
37407.0,-0.01848734,1.0
37485.0,0.00934711,1.0
37563.0,-0.02275387,1.0
37641.0,-0.01112235,1.0
37719.0,0.01280106,1.0
37797.0,-0.00126856,1.0
37875.0,-0.00385895,1.0
37954.0,-0.00360499,1.0
38032.0,0.00147419,1.0
38110.0,0.01325815,1.0
38188.0,-0.01244293,1.0
38266.0,0.01305495,1.0
38344.0,-0.01244293,1.0
38422.0,-0.00253838,1.0
38500.0,-0.00619546,1.0
38578.0,-0.01366198,1.0
38657.0,-0.0283412,1.0
38735.0,-0.01797942,1.0
38813.0,-0.01706509,1.0
38891.0,-0.0211285,1.0
38969.0,-0.01376358,1.0
39047.0,-0.00665269,1.0
39125.0,0.00817897,1.0
39203.0,-0.00878585,1.0
39282.0,-0.00919232,1.0
39360.0,0.0108202,1.0
39438.0,0.01722003,1.0
39516.0,0.02748014,1.0
39594.0,0.00269324,1.0
39672.0,-0.00147176,1.0
39750.0,0.01224237,1.0
39828.0,0.01518833,1.0
39906.0,-0.0029447,1.0
39985.0,0.01782955,1.0
40063.0,-0.02249999,1.0
40141.0,-0.01147791,1.0
40219.0,0.00045841,1.0
40297.0,-0.03042367,1.0
40375.0,-0.00218281,1.0
40453.0,0.00391229,1.0
40531.0,-0.000913,1.0
40609.0,0.00391229,1.0
40688.0,0.00208379,1.0
40766.0,0.00421717,1.0
40844.0,0.00309964,1.0
40922.0,0.01848984,1.0
41000.0,0.02270569,1.0
41078.0,0.01117561,1.0
41156.0,-0.01579535,1.0
41234.0,0.01005823,1.0
41313.0,0.01168361,1.0
41391.0,0.01412171,1.0
41469.0,-0.00279234,1.0
41547.0,-0.00812556,1.0
41625.0,0.00726464,1.0
41703.0,-0.01518575,1.0
41781.0,0.0125471,1.0
41859.0,-0.01290016,1.0
41937.0,0.00751861,1.0
42016.0,0.00736624,1.0
42094.0,0.00701068,1.0
42172.0,0.00645192,1.0
42250.0,-0.00731298,1.0
42328.0,-0.01107159,1.0
42406.0,0.0125471,1.0
42484.0,-0.01066526,1.0
42562.0,0.0008139,1.0
42640.0,-0.00868425,1.0
42719.0,-0.01198584,1.0
42797.0,0.01838832,1.0
42875.0,-0.00411292,1.0
42953.0,0.00294728,1.0
43031.0,0.00035681,1.0
43109.0,0.01452804,1.0
43187.0,-0.00898905,1.0
43265.0,0.00294728,1.0
43344.0,0.00391229,1.0
43422.0,-0.01091915,1.0
43500.0,-0.00289394,1.0
43578.0,-0.01670953,1.0
43656.0,0.00375993,1.0
43734.0,-0.00370659,1.0
43812.0,-0.03052527,1.0
43890.0,-0.02915378,1.0
43968.0,-0.02879822,1.0
44047.0,-0.03057596,1.0
44125.0,-0.0144747,1.0
44203.0,-0.00903981,1.0
44281.0,0.00015361,1.0
44359.0,0.01386775,1.0
44437.0,0.0143756,1.0
44515.0,-0.0100049,1.0
44593.0,0.01051532,1.0
44671.0,0.00233783,1.0
44749.0,0.0031504,1.0
44828.0,0.01986118,1.0
44906.0,0.00584247,1.0
44984.0,-0.0030463,1.0
45062.0,-0.0080748,1.0
45140.0,-0.00492564,1.0
45218.0,-0.02275387,1.0
45296.0,0.02026766,1.0
45375.0,0.00086474,1.0
45453.0,0.00863598,1.0
45531.0,-0.00213205,1.0
45609.0,0.00320117,1.0
45687.0,-0.01533819,1.0
45765.0,-0.00045584,1.0
45843.0,0.01097256,1.0
45921.0,0.01539145,1.0
45999.0,0.00218531,1.0
46078.0,0.00894086,1.0
46156.0,0.03134042,1.0
46234.0,-0.00553517,1.0
46312.0,0.01361371,1.0
46390.0,0.01346143,1.0
46468.0,0.01920089,1.0
46546.0,0.00711221,1.0
46624.0,-0.00126856,1.0
46702.0,-0.0029447,1.0
46781.0,0.01518833,1.0
46859.0,-0.00644949,1.0
46937.0,0.01168361,1.0
47015.0,0.00645192,1.0
47093.0,-0.01422074,1.0
47171.0,0.00228691,1.0
47249.0,-0.00477328,1.0
47327.0,0.00375993,1.0
47405.0,-0.00360499,1.0
47484.0,-0.01183347,1.0
47562.0,-0.00390987,1.0
47640.0,-0.01858887,1.0
47718.0,-0.01437318,1.0
47796.0,0.00599476,1.0
47874.0,-0.00934453,1.0
47952.0,0.00497898,1.0
48030.0,-0.01122387,1.0
48109.0,-0.01198584,1.0
48187.0,0.0084837,1.0
48265.0,-0.00228434,1.0
48343.0,-0.01579535,1.0
48421.0,0.00436938,1.0
48499.0,0.02265485,1.0
48577.0,-0.00157329,1.0
48655.0,-0.0030463,1.0
48733.0,-0.01401754,1.0
48812.0,0.0013219,1.0
48890.0,-0.03753462,1.0
48968.0,-0.00086224,1.0
49046.0,-0.00909065,1.0
49124.0,-0.01716669,1.0
49202.0,-0.01188431,1.0
49280.0,-0.03062679,1.0
49358.0,-0.01782698,1.0
49436.0,-0.00152253,1.0
49515.0,0.01493429,1.0
49593.0,0.00777249,1.0
49671.0,0.03032449,1.0
49749.0,0.02057238,1.0
49827.0,0.02250241,1.0
49905.0,0.01584862,1.0
49983.0,0.0124455,1.0
50061.0,0.00701068,1.0
50139.0,0.00685832,1.0
50218.0,-0.00076056,1.0
50296.0,-0.01650633,1.0
50374.0,-0.00380819,1.0
50452.0,0.01920089,1.0
50530.0,0.00421717,1.0
50608.0,-0.00330027,1.0
50686.0,0.00919475,1.0
50764.0,0.00076314,1.0
50843.0,-0.01142707,1.0
50921.0,-0.01488103,1.0
50999.0,-0.00380819,1.0
51077.0,-0.00954773,1.0
51155.0,-0.00269082,1.0
51233.0,0.01310579,1.0
51311.0,0.01401996,1.0
51389.0,0.01117561,1.0
51467.0,0.01356295,1.0
51546.0,-0.00208121,1.0
51624.0,0.02666749,1.0
51702.0,-0.00650018,1.0
51780.0,0.021639,1.0
51858.0,0.0215374,1.0
51936.0,0.0235691,1.0
52014.0,0.00116946,1.0
52092.0,0.00685832,1.0
52170.0,-0.01305253,1.0
52249.0,-0.00025271,1.0
52327.0,-0.0033511,1.0
52405.0,0.00685832,1.0
52483.0,-0.01716669,1.0
52561.0,-0.01208736,1.0
52639.0,-0.01528735,1.0
52717.0,-0.01249376,1.0
52795.0,-0.01157951,1.0
52873.0,-0.0235666,1.0
52952.0,-0.01371281,1.0
53030.0,-0.01909687,1.0
53108.0,-0.00350339,1.0
53186.0,0.0008139,1.0
53264.0,-0.00619546,1.0
53342.0,0.01920089,1.0
53420.0,-0.00319867,1.0
53498.0,0.00513134,1.0
53577.0,0.01691523,1.0
53655.0,-0.01488103,1.0
53733.0,-0.01508423,1.0
53811.0,-0.02747756,1.0
53889.0,-0.00812556,1.0
53967.0,-0.02244915,1.0
54045.0,-0.05582002,1.0
54123.0,-0.01874131,1.0
54201.0,-0.00634782,1.0
54280.0,-0.01757302,1.0
54358.0,-0.02559838,1.0
54436.0,-0.01335725,1.0
54514.0,-0.0121382,1.0
54592.0,5.201e-05,1.0
54670.0,-0.00909065,1.0
54748.0,0.01874388,1.0
54826.0,0.01843901,1.0
54905.0,0.01874388,1.0
54983.0,0.0350991,1.0
55061.0,0.03154354,1.0
55139.0,0.04383551,1.0
55217.0,-0.00472244,1.0
55295.0,0.01290266,1.0
55373.0,-0.01315413,1.0
55451.0,-0.01579535,1.0
55529.0,-0.00385895,1.0
55608.0,-0.0236682,1.0
55686.0,-0.00533197,1.0
55764.0,-0.01330641,1.0
55842.0,-0.02483634,1.0
55920.0,0.00741693,1.0
55998.0,-0.01635404,1.0
56076.0,-0.00680491,1.0
56154.0,-0.01020802,1.0
56232.0,0.00421717,1.0
56310.0,0.00695992,1.0
56389.0,0.00269324,1.0
56467.0,0.02245172,1.0
56545.0,0.00660428,1.0
56623.0,-0.00451932,1.0
56701.0,0.03316892,1.0
56779.0,-0.00360499,1.0
56857.0,0.03611495,1.0
56935.0,0.01315663,1.0
57014.0,0.01188681,1.0
57092.0,0.01214077,1.0
57170.0,0.00970267,1.0
57248.0,-0.00197961,1.0
57326.0,0.00172823,1.0
57404.0,-0.01965563,1.0
57482.0,0.00188059,1.0
57560.0,-0.00152253,1.0
57639.0,0.01803268,1.0
57717.0,-0.00248762,1.0
57795.0,0.00640123,1.0
57873.0,-0.01036054,1.0
57951.0,-0.01030962,1.0
58029.0,0.02499135,1.0
58107.0,-0.00035431,1.0
58185.0,-0.00330027,1.0
58263.0,0.00640123,1.0
58341.0,-0.01269696,1.0
58420.0,0.00289644,1.0
58498.0,-0.00614462,1.0
58576.0,0.01696607,1.0
58654.0,-0.01594772,1.0
58732.0,0.00208379,1.0
58810.0,-0.01284933,1.0
58888.0,-0.02117941,1.0
58966.0,-0.03149028,1.0
59045.0,-0.03113472,1.0
59123.0,-0.05378824,1.0
59201.0,-0.02996651,1.0
59279.0,-0.02686811,1.0
59357.0,-0.02696971,1.0
59435.0,-0.01406838,1.0
59513.0,-0.02036661,1.0
59591.0,-0.01163027,1.0
59670.0,0.00563927,1.0
59748.0,0.01523901,1.0
59826.0,0.02123267,1.0
59904.0,0.04317522,1.0
59982.0,0.02788647,1.0
60060.0,0.03296579,1.0
60138.0,0.04530844,1.0
60216.0,0.04734015,1.0
60294.0,0.03906098,1.0
60373.0,0.04860996,1.0
60451.0,0.01249626,1.0
60529.0,0.01706767,1.0
60607.0,0.02245172,1.0
60685.0,0.01208994,1.0
60763.0,-0.00126856,1.0
60841.0,-0.01437318,1.0
60919.0,-0.03697586,1.0
60997.0,-0.0441885,1.0
61076.0,-0.0372299,1.0
61154.0,-0.05043596,1.0
61232.0,-0.02595379,1.0
61310.0,-0.02437932,1.0
61388.0,-0.02031592,1.0
61466.0,-0.0029447,1.0
61544.0,-0.01655724,1.0
61622.0,0.01848984,1.0
61701.0,0.02011522,1.0
61779.0,0.01909937,1.0
61857.0,0.03890854,1.0
61935.0,0.02748014,1.0
62013.0,0.02666749,1.0
62091.0,0.03108646,1.0
62169.0,0.02555011,1.0
62247.0,0.02209616,1.0
62325.0,-0.01411914,1.0
62404.0,-0.01945236,1.0
62482.0,-0.03230301,1.0
62560.0,-0.05119793,1.0
62638.0,-0.05226446,1.0
62716.0,-0.06801023,1.0
62794.0,-0.05973106,1.0
62872.0,-0.05815652,1.0
62950.0,-0.04322341,1.0
63028.0,-0.01178264,1.0
63107.0,-0.0122398,1.0
63185.0,0.02097863,1.0
63263.0,0.014782,1.0
63341.0,0.03880694,1.0
63419.0,0.04408939,1.0
63497.0,0.06095269,1.0
63575.0,0.05084486,1.0
63653.0,0.048356,1.0
63732.0,0.03621655,1.0
63810.0,0.01153117,1.0
63888.0,0.01142965,1.0
63966.0,-0.00223365,1.0
64044.0,-0.02742688,1.0
64122.0,-0.05439784,1.0
64200.0,-0.02072217,1.0
64278.0,-0.06130567,1.0
64356.0,-0.0525185,1.0
64434.0,-0.0282396,1.0
64513.0,-0.03540132,1.0
64591.0,-0.0346902,1.0
64669.0,-0.02519198,1.0
64747.0,0.0213342,1.0
64825.0,0.02428022,1.0
64903.0,0.03956883,1.0
64981.0,0.03713072,1.0
65059.0,0.06521914,1.0
65138.0,0.03601342,1.0
65216.0,0.05475583,1.0
65294.0,0.01782955,1.0
65372.0,0.02453426,1.0
65450.0,-0.00670338,1.0
65528.0,-0.01965563,1.0
65606.0,-0.01188431,1.0
65684.0,-0.0232618,1.0
65763.0,-0.06247381,1.0
65841.0,-0.04947095,1.0
65919.0,-0.03814423,1.0
65997.0,-0.02148413,1.0
66075.0,-0.03174425,1.0
66153.0,0.014274,1.0
66231.0,-0.00731298,1.0
66309.0,0.01280106,1.0
66387.0,0.03834977,1.0
66466.0,0.02869919,1.0
66544.0,0.05897167,1.0
66622.0,0.03799429,1.0
66700.0,0.0529274,1.0
66778.0,0.03388004,1.0
66856.0,0.01483276,1.0
66934.0,0.01808359,1.0
67012.0,0.0052837,1.0
67090.0,-0.01930007,1.0
67168.0,-0.01147791,1.0
67247.0,-0.02849342,1.0
67325.0,-0.0458138,1.0
67403.0,-0.04393446,1.0
67481.0,-0.03717899,1.0
67559.0,-0.01020802,1.0
67637.0,-0.04032829,1.0
67715.0,-0.01132555,1.0
67793.0,-0.01061442,1.0
67871.0,0.02519455,1.0
67950.0,0.02631192,1.0
68028.0,0.05511147,1.0
68106.0,0.04419092,1.0
68184.0,0.03123882,1.0
68262.0,0.03271183,1.0
68340.0,0.0413974,1.0
68418.0,0.0126487,1.0
68497.0,-0.00426528,1.0
68575.0,-0.02153482,1.0
68653.0,-0.01681105,1.0
68731.0,-0.02310944,1.0
68809.0,-0.02280471,1.0
68887.0,-0.03448707,1.0
68965.0,-0.04530587,1.0
69043.0,-0.00914148,1.0
69121.0,-0.03133792,1.0
69199.0,-0.01411914,1.0
69278.0,-0.01350961,1.0
69356.0,0.00655352,1.0
69434.0,0.01320739,1.0
69512.0,0.03423561,1.0
69590.0,0.02524524,1.0
69668.0,0.03621655,1.0
69746.0,0.02895323,1.0
69824.0,0.02798814,1.0
69903.0,0.00817897,1.0
69981.0,0.02331521,1.0
70059.0,-0.00558593,1.0
70137.0,-0.02432849,1.0
70215.0,-0.00919232,1.0
70293.0,-0.02498877,1.0
70371.0,-0.03057596,1.0
70449.0,-0.04215679,1.0
70528.0,-0.03728066,1.0
70606.0,-0.02595379,1.0
70684.0,-0.02026508,1.0
70762.0,0.00162663,1.0
70840.0,-0.00614462,1.0
70918.0,0.01960737,1.0
70996.0,0.01442644,1.0
71074.0,0.02687069,1.0
