Time,Load Cell,Moving Forward,Relay Output
859.0,0.02086851,0.0,2.064
935.0,-0.00488348,0.0,2.064
1013.0,0.00598623,0.0,2.064
1091.0,-0.00493416,0.0,2.064
1169.0,0.00664667,0.0,2.408
1247.0,0.01858285,0.0,2.408
1325.0,-0.03474956,0.0,2.408
1403.0,0.00756085,0.0,1.72
1481.0,-0.01392446,0.0,2.408
1559.0,0.02869059,0.0,2.064
1638.0,0.01457028,0.0,2.064
1716.0,0.00237992,0.0,2.064
1794.0,0.00385301,0.0,2.064
1872.0,-0.00335955,0.0,2.064
1950.0,0.0087799,0.0,2.408
2028.0,0.0044117,0.0,2.064
2106.0,0.01076076,0.0,1.72
2184.0,-0.00239454,0.0,2.064
2262.0,-0.02149273,0.0,3.096
2341.0,-0.02403236,0.0,2.064
2419.0,-0.004477,0.0,2.064
2497.0,0.01345283,0.0,2.064
2575.0,-0.008642,0.0,2.408
2653.0,0.0178718,0.0,2.064
2731.0,0.00156727,0.0,2.064
2809.0,0.02843671,0.0,2.752
2887.0,-0.00706754,0.0,1.72
2966.0,0.0012117,0.0,2.064
3044.0,-0.01301028,0.0,2.752
3122.0,0.00557991,0.0,1.72
3200.0,0.02447483,0.0,2.064
3278.0,-0.00386755,0.0,2.064
3356.0,0.00456413,0.0,2.064
3434.0,0.00766237,0.0,2.064
3512.0,-0.01976568,0.0,2.064
3590.0,0.01065924,0.0,2.064
3668.0,-0.03261633,0.0,1.376
3747.0,0.0085767,0.0,2.064
3825.0,-0.00539133,0.0,2.064
3903.0,-0.00569605,0.0,1.376
3981.0,0.00964331,0.0,1.72
4059.0,0.00050073,0.0,2.408
4137.0,0.03056993,0.0,2.064
4215.0,0.01025284,0.0,2.064
4294.0,-0.00371511,0.0,2.064
4372.0,0.02112255,0.0,2.064
4450.0,-0.00148021,0.0,2.064
4528.0,0.00039898,0.0,2.064
4606.0,-0.00214057,0.0,2.064
4684.0,0.00700209,0.0,2.064
4762.0,-0.00346115,0.0,2.064
4840.0,-0.01016586,0.0,2.408
4918.0,-0.01341653,0.0,2.064
4996.0,0.00517358,0.0,2.064
5075.0,0.00126254,0.0,2.064
5153.0,0.00415773,0.0,2.064
5231.0,0.00314188,0.0,2.064
5309.0,0.00354828,0.0,2.064
5387.0,0.0124369,0.0,1.72
5465.0,-0.0025469,0.0,1.376
5543.0,-0.0164134,0.0,2.064
5622.0,-0.00620405,0.0,2.064
5700.0,-0.00655954,0.0,1.72
5778.0,0.0051229,0.0,1.72
5856.0,0.00050073,0.0,3.096
5934.0,0.01269094,0.0,1.72
6012.0,0.01644962,0.0,1.376
6090.0,0.00603707,0.0,2.064
6168.0,-0.0006168,0.0,2.752
6246.0,0.00436086,0.0,2.064
6325.0,0.00949103,0.0,2.064
6403.0,-0.00137861,0.0,1.72
6481.0,-0.01854663,0.0,1.72
6559.0,-0.00412144,0.0,1.72
6637.0,-0.00330886,0.0,1.72
6715.0,-0.00280086,0.0,1.72
6793.0,0.00024669,0.0,1.72
6871.0,0.00212603,0.0,1.72
6949.0,0.00111018,0.0,1.72
7028.0,-0.004477,0.0,1.72
7106.0,0.00227832,0.0,1.72
7184.0,-0.01138483,0.0,1.72
7262.0,0.02107171,0.0,1.72
7340.0,-0.00513736,0.0,1.72
7418.0,-0.00666114,0.0,2.064
7496.0,-0.00630558,0.0,1.72
7574.0,0.01055756,0.0,1.72
7652.0,-0.00305482,0.0,1.72
7730.0,-0.00732143,0.0,1.72
7809.0,-0.00935313,0.0,1.72
7887.0,-0.00955633,0.0,1.72
7965.0,-0.0198672,0.0,1.72
8043.0,-0.00351199,0.0,2.064
8121.0,-0.00508653,0.0,1.72
8199.0,0.00293868,0.0,2.064
8277.0,0.01203065,0.0,1.72
8356.0,0.00933851,0.0,2.064
8434.0,0.00806877,0.0,1.72
8512.0,0.01609406,0.0,2.064
8590.0,-0.01285785,0.0,2.064
8668.0,-0.0051882,0.0,1.72
8746.0,-0.01656569,0.0,2.064
8824.0,-0.0009216,0.0,2.064
8902.0,0.00243076,0.0,2.064
8980.0,-0.00483264,0.0,2.064
9058.0,-0.02906078,0.0,1.72
9137.0,-0.03627326,0.0,2.064
9215.0,-0.01529587,0.0,1.72
9293.0,0.00293868,0.0,2.064
9371.0,0.01111633,0.0,2.064
9449.0,-0.01808961,0.0,2.064
9527.0,-0.00021047,0.0,2.064
9605.0,-0.01478802,0.0,2.064
9683.0,-0.008642,0.0,2.064
9761.0,-0.004477,0.0,2.064
9840.0,-0.00142952,0.0,2.064
9918.0,-0.03622257,0.0,1.72
9996.0,-0.00203897,0.0,1.72
10074.0,0.00324356,0.0,2.064
10152.0,-0.02677511,0.0,2.064
10230.0,-0.00396915,0.0,2.064
10308.0,0.01614475,0.0,1.72
10387.0,-0.00330886,0.0,2.064
10465.0,-0.0025469,0.0,2.064
10543.0,-0.02210218,0.0,2.064
10621.0,-0.00462944,0.0,2.064
10699.0,0.01792256,0.0,2.064
10777.0,-0.02845117,0.0,1.72
10855.0,0.00263396,0.0,2.064
10933.0,-0.00930229,0.0,2.064
11011.0,-0.01483879,0.0,2.064
11090.0,0.00735765,0.0,2.064
11168.0,0.01548446,0.0,2.064
11246.0,-0.0199688,0.0,2.064
11324.0,-0.00376595,0.0,2.064
11402.0,0.00034829,0.0,2.064
11480.0,0.02198596,0.0,2.064
11558.0,-0.00625474,0.0,2.064
11636.0,-0.0121468,0.0,2.064
11714.0,-0.00696594,0.0,2.064
11792.0,-0.01956248,0.0,2.064
11871.0,-0.00579765,0.0,2.064
11949.0,0.0043101,0.0,2.064
12027.0,-0.00523889,0.0,2.064
12105.0,0.00248159,0.0,2.064
12183.0,-0.0068135,0.0,2.064
12261.0,-0.01494031,0.0,2.064
12339.0,-0.00747379,0.0,2.064
12417.0,-0.00696594,0.0,2.064
12496.0,-0.01092775,0.0,2.064
12574.0,-0.00965786,0.0,2.064
12652.0,0.00207519,0.0,1.72
12730.0,0.00065302,0.0,2.064
12808.0,0.02208756,0.0,2.064
12886.0,0.01025284,0.0,2.064
12964.0,-0.00249614,0.0,2.064
13042.0,0.00344661,0.0,2.064
13120.0,-0.00325795,0.0,2.064
13199.0,0.00735765,0.0,2.064
13277.0,-0.01001342,0.0,2.064
13355.0,-0.00666114,0.0,2.064
13433.0,0.00751001,0.0,2.064
13511.0,0.00354828,0.0,2.064
13589.0,0.01274163,0.0,1.72
13667.0,0.01055756,0.0,2.064
13745.0,0.01385915,0.0,2.064
13823.0,0.01538293,0.0,1.72
13902.0,0.01340199,0.0,2.064
13980.0,-0.00528973,0.0,2.064
14058.0,0.00171963,0.0,2.408
14136.0,0.01370679,0.0,2.064
14214.0,-0.00686434,0.0,2.064
14292.0,-0.00996258,0.0,2.064
14370.0,-0.00513736,0.0,2.064
14449.0,0.01126876,0.0,2.064
14527.0,0.017567,0.0,2.064
14605.0,-0.01031814,0.0,1.72
14683.0,-0.00442624,0.0,2.064
14761.0,-0.00137861,0.0,2.064
14839.0,0.00629103,0.0,2.064
14917.0,0.00395453,0.0,2.064
14995.0,0.00243076,0.0,2.064
15073.0,0.0110148,0.0,2.064
15151.0,-0.0006168,0.0,2.064
15230.0,-0.00838812,0.0,2.064
15308.0,-0.00620405,0.0,2.064
15386.0,0.01238622,0.0,2.064
15464.0,0.0174654,0.0,2.064
15542.0,0.01898932,0.0,2.064
15620.0,0.03168746,0.0,2.064
15698.0,-0.00452791,0.0,2.064
15777.0,-0.00264857,0.0,2.064
15855.0,0.02442399,0.0,2.064
15933.0,-0.00244537,0.0,1.72
16011.0,-0.00554376,0.0,2.064
16089.0,0.00715445,0.0,2.064
16167.0,0.00593547,0.0,2.064
16245.0,0.01731311,0.0,2.064
16323.0,-0.00793103,0.0,2.064
16401.0,0.01015131,0.0,2.064
16479.0,0.00684972,0.0,2.064
16558.0,0.02518595,0.0,2.752
16636.0,0.01441792,0.0,2.752
16714.0,0.00822114,0.0,2.752
16792.0,-7.27e-06,0.0,2.408
16870.0,-0.00823575,0.0,2.408
16948.0,0.02020822,0.0,2.408
17026.0,0.01167509,0.0,2.408
17104.0,0.02691293,0.0,2.064
17182.0,0.03331276,0.0,2.408
17261.0,0.02041142,0.0,2.408
17339.0,0.01670351,0.0,2.408
17417.0,0.00700209,0.0,2.408
17495.0,0.01665274,0.0,2.064
17573.0,0.00019585,0.0,2.408
17651.0,-0.01372126,0.0,2.064
17729.0,0.01538293,0.0,2.408
17807.0,0.02071615,0.0,2.064
17886.0,0.02594777,0.0,2.408
