27.877591300573325, 53.69987107514861
34.6483485573037, 53.50230414746544
44.75006297250453, 53.294930875576036
55.935115025319575, 53.186534319638184
69.38567878737189, 53.0184331797235
86.3988449483969, 52.74193548387097
112.23125625029824, 52.53803826160249
144.1219596718855, 52.25806451612903
179.46024402973183, 52.05069124423963
225.18689509833825, 51.929929737105184
278.2559402207123, 51.705069124423964
346.483485573037, 51.49769585253456
451.8272308289803, 51.260493653206076
610.5402296585327, 50.87557603686636
906.5707239732324, 50.47323650708644
1245.1970847350344, 49.90783410138249
1818.9927952271505, 49.45334133719879
2782.5594022071286, 48.525345622119815
4000.2937656678287, 47.77678821440729
5572.264795507179, 46.86635944700461
7427.0884936583325, 45.804759934379064
10184.424850756459, 44.65437788018433
13158.997479115465, 43.447355391654824
17035.04054358912, 42.14197586897838
21941.678196492532, 40.50691244239631
28489.521545254538, 38.524369759876066
34648.34855730366, 37.18894009216589
45254.15552801785, 34.93564138567888
56750.31205835873, 33.04147465437788
70971.40504138483, 30.821545911013203
89615.05019466049, 28.47926267281106
111786.63149576518, 26.25929195014958
142238.05251254127, 23.999360905190038
176210.48479375092, 21.774193548387096
230462.45339651953, 19.489132649436314
282759.3522200676, 16.738956045785002
340209.18279671064, 16.036866359447004
439397.0560760786, 15.069124423963132
562861.3442520236, 14.101645605461314
706653.2313287132, 13.271889400921658
912677.7442042915, 12.373271889400918
1095676.9860448868, 11.682027649769594
1428661.3416813104, 11.020375102258399
1809532.6300217137, 10.361947147810199
2317818.1806008946, 9.677419354838719
3518343.5751915914, 8.780291758533785
4557536.534100906, 8.225806451612897
5629776.568300073, 7.746532794990671
7982277.045494871, 7.270394184910344
12226484.096866243, 6.981566820276491
15505157.798326286, 6.843317972350228
20685555.912603892, 6.57095651637362
24935920.04984161, 6.497695852534562
31622776.60168379, 6.359447004608299
38863311.06852565, 6.167517792584071
49935878.934731394, 5.9447004608294876
61054022.96585339, 5.737327188940085
81769109.14143649, 5.5123167166568905
122264840.96866243, 5.322580645161288
194116120.50283462, 4.8974647827121345
240409918.35099742, 6.013824884792619
240409918.35099742, 4.5622119815668185
310501349.5124873, 5.875576036866356
329190916.9076033, 4.6333325372939385
393765892.3564384, 5.737327188940085
508568206.36724645, 4.423963133640548
588628478.3911115, 5.460829493087559
676342748.7214631, 4.317456707916605
832980664.7658273, 5.253456221198157
1222648409.6866193, 5.184331797235025
1533905075.3182921, 5.007081992121549
1966304592.9337661, 4.907834101382491
2913521647.7636404, 4.826746294785352
3727593720.314938, 4.63133640552995
4814372420.784358, 4.5622119815668185
6105402296.585339, 4.423963133640548
7464760408.417128, 4.354838709677416
9466522603.0819, 4.285714285714285
12142492822.405138, 4.167287573014136
15428526318.912214, 4.121437658182735
20063103056.804207, 3.9624481519765027
