Time,Load Cell,Moving Forward,Relay Output
935.0,0.05682985,0.0,2.064
1013.0,0.08146439,0.0,2.064
1091.0,0.05708381,0.0,2.064
1169.0,0.07074703,0.0,2.064
1247.0,0.05291881,0.0,1.376
1325.0,0.07303277,0.0,2.064
1403.0,0.0653123,0.0,2.064
1481.0,0.06145201,0.0,2.408
1560.0,0.07648665,0.0,2.064
1638.0,0.05627116,0.0,2.408
1716.0,0.06145201,0.0,2.408
1794.0,0.05992824,0.0,2.064
1872.0,0.0653123,0.0,2.408
1950.0,0.08603571,0.0,1.72
2028.0,0.07643597,0.0,1.72
2106.0,0.07496288,0.0,2.064
2184.0,0.05957267,0.0,2.064
2263.0,0.07882323,0.0,1.72
2341.0,0.06769948,0.0,2.064
2419.0,0.09345147,0.0,2.064
2497.0,0.05728709,0.0,2.064
2575.0,0.0600806,0.0,2.408
2653.0,0.08441034,0.0,1.72
2731.0,0.07567393,0.0,2.752
2809.0,0.07821363,0.0,2.064
2887.0,0.07089947,0.0,2.064
2966.0,0.08354692,0.0,2.064
3044.0,0.08293732,0.0,1.72
3122.0,0.08324213,0.0,1.72
3200.0,0.07582637,0.0,2.408
3278.0,0.07938185,0.0,2.064
3356.0,0.04728079,0.0,1.72
3434.0,0.08197231,0.0,2.408
3512.0,0.06434721,0.0,2.064
3591.0,0.07643597,0.0,2.064
3669.0,0.06165522,0.0,2.064
3747.0,0.07577568,0.0,2.064
3825.0,0.06272175,0.0,1.72
3903.0,0.06729323,0.0,2.064
3981.0,0.06902014,0.0,2.408
4059.0,0.07318514,0.0,2.064
4137.0,0.07039148,0.0,1.72
4215.0,0.05952184,0.0,2.064
4294.0,0.07308353,0.0,2.064
4372.0,0.09624506,0.0,2.064
4450.0,0.07745167,0.0,2.064
4528.0,0.05794737,0.0,2.064
4606.0,0.06490589,0.0,2.408
4684.0,0.05520447,0.0,2.064
4762.0,0.08400401,0.0,2.064
4840.0,0.04885533,0.0,2.064
4918.0,0.06190918,0.0,2.064
4997.0,0.07729945,0.0,3.096
5075.0,0.07572477,0.0,2.064
5153.0,0.06460109,0.0,1.72
5231.0,0.07115351,0.0,1.72
5309.0,0.07628345,0.0,1.72
5387.0,0.08471514,0.0,1.72
5465.0,0.09665138,0.0,2.064
5543.0,0.05423946,0.0,1.72
5621.0,0.07018835,0.0,3.096
5700.0,0.05103939,0.0,1.72
5778.0,0.07196609,0.0,2.064
5856.0,0.06317899,0.0,2.064
5934.0,0.07542004,0.0,2.064
6012.0,0.10909571,0.0,2.064
6090.0,0.08430874,0.0,2.064
6168.0,0.09492441,0.0,2.064
6247.0,0.04921097,0.0,2.064
6325.0,0.0653123,0.0,2.064
6403.0,0.07028995,0.0,2.064
6481.0,0.08237856,0.0,2.408
6559.0,0.06155362,0.0,2.064
6637.0,0.06739476,0.0,2.064
6715.0,0.05429022,0.0,2.064
6793.0,0.06353455,0.0,2.064
6871.0,0.06287427,0.0,2.408
6949.0,0.07465816,0.0,2.064
7028.0,0.08801658,0.0,1.72
7106.0,0.0584553,0.0,1.72
7184.0,0.07399786,0.0,2.064
7262.0,0.07171205,0.0,2.064
7340.0,0.07953421,0.0,2.064
7418.0,0.06688683,0.0,2.064
7496.0,0.07115351,0.0,1.72
7574.0,0.0801945,0.0,2.064
7652.0,0.07252485,0.0,2.064
7731.0,0.06013144,0.0,2.064
7809.0,0.06988362,0.0,2.064
7887.0,0.08197231,0.0,3.096
7965.0,0.05682985,0.0,3.096
8043.0,0.05881086,0.0,2.752
8121.0,0.07867072,0.0,2.752
8199.0,0.08745789,0.0,2.752
8277.0,0.07166136,0.0,2.752
8355.0,0.09299431,0.0,2.752
8434.0,0.07186456,0.0,2.408
8512.0,0.07877232,0.0,2.752
8590.0,0.071509,0.0,2.408
8668.0,0.06922326,0.0,2.408
8746.0,0.07795975,0.0,2.408
8824.0,0.07308353,0.0,2.408
8902.0,0.06724239,0.0,2.408
8981.0,0.08217543,0.0,2.408
9059.0,0.05500127,0.0,2.408
9137.0,0.0713058,0.0,2.408
9215.0,0.07943261,0.0,2.408
9293.0,0.08755949,0.0,2.408
9371.0,0.07994061,0.0,2.064
9449.0,0.07618193,0.0,2.408
9527.0,0.08791506,0.0,2.064
9605.0,0.08024533,0.0,2.064
9684.0,0.08049937,0.0,2.064
9762.0,0.05103939,0.0,2.408
9840.0,0.09334995,0.0,2.064
9918.0,0.06195994,0.0,2.408
9996.0,0.08115966,0.0,2.408
10074.0,0.07516608,0.0,2.064
10152.0,0.08532466,0.0,2.408
10230.0,0.07597873,0.0,2.408
10308.0,0.07242325,0.0,2.064
10386.0,0.0694773,0.0,2.064
10465.0,0.08989592,0.0,2.064
10543.0,0.06973118,0.0,3.096
10621.0,0.05906468,0.0,2.752
10699.0,0.06135049,0.0,2.752
10777.0,0.06962966,0.0,2.752
10855.0,0.06632807,0.0,3.096
10933.0,0.07420106,0.0,2.752
11011.0,0.07135664,0.0,2.752
11090.0,0.0850707,0.0,2.408
11168.0,0.0560172,0.0,2.408
11246.0,0.06653135,0.0,2.752
11324.0,0.0539855,0.0,2.408
11402.0,0.06937569,0.0,2.408
11480.0,0.07943261,0.0,2.408
11558.0,0.07359146,0.0,2.752
11636.0,0.07983908,0.0,2.752
11715.0,0.0639408,0.0,2.408
11793.0,0.07227081,0.0,2.064
11871.0,0.05738861,0.0,2.408
11949.0,0.08110882,0.0,2.752
12027.0,0.06480429,0.0,2.408
12105.0,0.07034078,0.0,2.408
12183.0,0.09157213,0.0,2.408
12261.0,0.07994061,0.0,2.408
12339.0,0.06632807,0.0,2.408
12418.0,0.0890325,0.0,2.064
12496.0,0.07145824,0.0,2.064
12574.0,0.07638513,0.0,2.408
12652.0,0.07445495,0.0,2.064
12730.0,0.10391478,0.0,2.408
12808.0,0.06937569,0.0,2.408
12886.0,0.08192155,0.0,1.72
12964.0,0.05667748,0.0,2.064
13042.0,0.07506448,0.0,2.408
13121.0,0.09665138,0.0,2.064
13199.0,0.09060712,0.0,2.064
13277.0,0.04829671,0.0,2.064
13355.0,0.06363608,0.0,2.408
13433.0,0.08542626,0.0,2.064
13511.0,0.08374997,0.0,2.064
13589.0,0.07252485,0.0,1.376
13667.0,0.06668364,0.0,1.376
13746.0,0.07028995,0.0,1.72
13824.0,0.06622654,0.0,1.376
13902.0,0.07115351,0.0,1.72
13980.0,0.08110882,0.0,1.72
14058.0,0.07526761,0.0,1.376
14136.0,0.10254329,0.0,1.72
14214.0,0.0801945,0.0,1.376
14292.0,0.07765487,0.0,1.376
14370.0,0.08791506,0.0,1.72
14449.0,0.06693767,0.0,1.72
14527.0,0.07719778,0.0,1.72
14605.0,0.09411176,0.0,1.376
14683.0,0.07145824,0.0,1.72
14761.0,0.05947115,0.0,1.72
14839.0,0.05154747,0.0,2.064
14917.0,0.07912796,0.0,2.064
14995.0,0.08867686,0.0,1.72
15073.0,0.07562316,0.0,1.72
15151.0,0.09040391,0.0,2.064
15230.0,0.08441034,0.0,2.064
15308.0,0.0735407,0.0,2.064
15386.0,0.094569,0.0,2.064
15464.0,0.07023919,0.0,2.064
15542.0,0.0984292,0.0,2.064
15620.0,0.08156591,0.0,2.064
15698.0,0.07953421,0.0,2.064
15777.0,0.07328674,0.0,2.064
15855.0,0.09065788,0.0,1.72
15933.0,0.10493071,0.0,2.064
16011.0,0.07531844,0.0,2.064
16089.0,0.10386402,0.0,1.72
16167.0,0.08217543,0.0,2.064
16245.0,0.07415015,0.0,2.064
16323.0,0.09431496,0.0,2.064
16401.0,0.1025942,0.0,2.064
