Time,Load Cell,Moving Forward
15300.0,0.00949955,0.0
15378.0,-0.00258922,0.0
15456.0,-0.03154112,0.0
15534.0,-0.02509038,0.0
15613.0,-0.01965563,0.0
15691.0,-0.01752225,0.0
15769.0,-0.00015111,0.0
15847.0,0.00426785,0.0
15925.0,-0.00177649,0.0
16003.0,0.00787417,0.0
16081.0,0.02428022,0.0
16159.0,0.01945486,0.0
16238.0,0.01076936,0.0
16316.0,0.04068628,0.0
16394.0,0.01727079,0.0
16472.0,0.01346143,0.0
16550.0,0.00883926,0.0
16628.0,0.00035681,0.0
16706.0,0.00340437,0.0
16784.0,-0.00137016,0.0
16862.0,-0.01945236,0.0
16941.0,-0.03621397,0.0
17019.0,-0.023465,0.0
17097.0,-0.00858272,0.0
17175.0,-0.00980177,0.0
17253.0,-0.02087453,0.0
17331.0,0.00111878,0.0
17409.0,0.01381691,0.0
17487.0,-0.00441772,0.0
17565.0,0.01295342,0.0
17643.0,-0.00330027,0.0
17722.0,0.02077551,0.0
17800.0,0.00883926,0.0
17878.0,0.01559465,0.0
17956.0,0.00106786,0.0
18034.0,-0.00416368,0.0
18112.0,-0.0010146,0.0
18190.0,-0.01706509,0.0
18268.0,-0.01229056,0.0
18346.0,-0.01650633,0.0
18425.0,-0.01808102,0.0
18503.0,-0.00157329,0.0
18581.0,-0.01899534,0.0
18659.0,-0.03093152,0.0
18737.0,-0.01574452,0.0
18815.0,0.00050918,0.0
18893.0,0.01269939,0.0
18971.0,0.01579778,0.0
19050.0,0.00878835,0.0
19128.0,0.02123267,0.0
19206.0,0.01701683,0.0
19284.0,0.03108646,0.0
19362.0,0.01127729,0.0
19440.0,0.03662287,0.0
19518.0,0.00025529,0.0
19596.0,0.00457258,0.0
19674.0,-0.00223365,0.0
19753.0,0.01102332,0.0
19831.0,-0.0217381,0.0
19909.0,-0.01218896,0.0
19987.0,-0.00055744,0.0
20065.0,-0.0182333,0.0
20143.0,-0.01752225,0.0
20221.0,0.00828057,0.0
20299.0,-0.01173195,0.0
20378.0,0.02108023,0.0
20456.0,0.00233783,0.0
20534.0,0.01859144,0.0
20612.0,0.00335353,0.0
20690.0,0.03139126,0.0
20768.0,0.00624872,0.0
20846.0,0.03083249,0.0
20924.0,0.02504204,0.0
21003.0,0.00462342,0.0
21081.0,0.00695992,0.0
21159.0,0.0120391,0.0
21237.0,-0.02148413,0.0
21315.0,0.01158209,0.0
21393.0,0.00731541,0.0
21471.0,-0.01787782,0.0
21549.0,-0.01107159,0.0
21627.0,-0.02097621,0.0
21706.0,-0.02422696,0.0
21784.0,-0.01122387,0.0
21862.0,-0.01858887,0.0
21940.0,-0.00761771,0.0
22018.0,-0.00853196,0.0
22096.0,0.00655352,0.0
22174.0,0.01955646,0.0
22252.0,0.0100074,0.0
22331.0,-0.00477328,0.0
22409.0,0.01005823,0.0
22487.0,0.01777872,0.0
22565.0,0.02494051,0.0
22643.0,0.0080773,0.0
22721.0,0.0030488,0.0
22799.0,-0.00411292,0.0
22877.0,-0.00680491,0.0
22955.0,0.00391229,0.0
23033.0,-0.01411914,0.0
23112.0,-0.01711593,0.0
23190.0,-0.01345885,0.0
23268.0,-0.03667114,0.0
23346.0,-0.04139483,0.0
23424.0,-0.02585226,0.0
23502.0,-0.02514114,0.0
23580.0,-0.02742688,0.0
23658.0,-0.00700811,0.0
23737.0,-0.01432226,0.0
23815.0,0.01549305,0.0
23893.0,0.01087089,0.0
23971.0,0.01518833,0.0
24049.0,0.00802653,0.0
24127.0,0.02087711,0.0
24205.0,0.03565786,0.0
24283.0,0.05374005,0.0
24361.0,0.02016598,0.0
24440.0,0.01508673,0.0
24518.0,0.00650276,0.0
24596.0,-0.00771923,0.0
24674.0,-0.0162016,0.0
24752.0,-0.02001112,0.0
24830.0,-0.03123624,0.0
24908.0,-0.02285547,0.0
24986.0,-0.01508423,0.0
25064.0,-0.01056359,0.0
25143.0,0.00497898,0.0
25221.0,-0.00187809,0.0
25299.0,0.00391229,0.0
25377.0,0.01701683,0.0
25455.0,0.03550542,0.0
25533.0,0.01341051,0.0
25611.0,0.0215374,0.0
25689.0,0.01722003,0.0
25768.0,0.01239466,0.0
25846.0,0.01513749,0.0
25924.0,0.02351826,0.0
26002.0,0.00665512,0.0
26080.0,-0.00279234,0.0
26158.0,0.00152503,0.0
26236.0,-0.00045584,0.0
26314.0,-0.00985261,0.0
26392.0,-0.0107161,0.0
26470.0,0.00269324,0.0
26549.0,-0.01117319,0.0
26627.0,-0.03062679,0.0
26705.0,-0.00512892,0.0
26783.0,0.00345513,0.0
26861.0,-0.02646186,0.0
26939.0,0.01193757,0.0
27017.0,0.00502974,0.0
27095.0,0.01681363,0.0
27174.0,0.01229314,0.0
27252.0,-0.02087453,0.0
27330.0,0.01036303,0.0
27408.0,-0.01102082,0.0
27486.0,-0.00263998,0.0
27564.0,0.01153117,0.0
27642.0,-0.0145763,0.0
27720.0,0.00670596,0.0
27798.0,-0.00919232,0.0
27877.0,-0.00964933,0.0
27955.0,-0.01208736,0.0
28033.0,-0.03336962,0.0
28111.0,-0.0252935,0.0
28189.0,-0.02402376,0.0
28267.0,-0.00746527,0.0
28345.0,-0.03677274,0.0
28423.0,-0.01081762,0.0
28502.0,-0.00172565,0.0
28580.0,0.00762021,0.0
28658.0,0.00254088,0.0
28736.0,0.01935333,0.0
28814.0,-0.00609393,0.0
28892.0,0.01869304,0.0
28970.0,0.03240703,0.0
29048.0,0.00833126,0.0
29127.0,0.0253976,0.0
29205.0,0.02412786,0.0
29283.0,0.02524524,0.0
29361.0,0.01549305,0.0
29439.0,0.00741693,0.0
29517.0,-0.01696357,0.0
29595.0,0.00533447,0.0
29673.0,-0.00650018,0.0
29751.0,-0.04682972,0.0
29830.0,-0.01284933,0.0
29908.0,-0.00716047,0.0
29986.0,-0.02199198,0.0
30064.0,0.00406465,0.0
30142.0,0.01625494,0.0
30220.0,-0.00375743,0.0
30298.0,0.02235005,0.0
30376.0,0.02047078,0.0
30454.0,-0.00015111,0.0
30532.0,0.01335968,0.0
30611.0,0.02260401,0.0
30689.0,0.00929627,0.0
30767.0,0.02468662,0.0
30845.0,-0.00472244,0.0
30923.0,0.00645192,0.0
31001.0,0.01396928,0.0
31079.0,-0.00243678,0.0
31157.0,-0.01472866,0.0
31235.0,-0.00482404,0.0
31314.0,-0.0121382,0.0
31392.0,0.00309964,0.0
31470.0,0.00406465,0.0
31548.0,-0.00131933,0.0
31626.0,0.00340437,0.0
31704.0,0.01320739,0.0
31782.0,-0.00909065,0.0
31860.0,0.01391844,0.0
31939.0,0.00843278,0.0
32017.0,0.01645807,0.0
32095.0,-0.03596001,0.0
32173.0,-0.0101065,0.0
32251.0,-0.00416368,0.0
32329.0,0.00335353,0.0
32407.0,-0.02600463,0.0
32485.0,0.00772181,0.0
32563.0,0.00665512,0.0
32642.0,0.0013219,0.0
32720.0,-0.0145763,0.0
32798.0,-0.02686811,0.0
32876.0,-0.02285547,0.0
32954.0,0.00883926,0.0
33032.0,-4.951e-05,0.0
33110.0,-0.000913,0.0
33188.0,0.00076314,0.0
33267.0,-0.00528113,0.0
33345.0,-0.01330641,0.0
33423.0,-0.0122398,0.0
33501.0,-0.02285547,0.0
33579.0,-0.01025886,0.0
33657.0,-0.00629706,0.0
33735.0,-0.03809331,0.0
33813.0,-0.02036661,0.0
33891.0,-0.00863356,0.0
33970.0,-0.01168111,0.0
34048.0,0.01361371,0.0
34126.0,-0.00167489,0.0
34204.0,0.00421717,0.0
34282.0,-0.00741451,0.0
34360.0,0.0256008,0.0
34438.0,0.01117561,0.0
34516.0,0.02250241,0.0
34594.0,0.0237723,0.0
34673.0,-0.00015111,0.0
34751.0,0.01208994,0.0
34829.0,0.00619803,0.0
34907.0,-0.00497641,0.0
34985.0,0.00792501,0.0
35063.0,-0.01508423,0.0
35141.0,-0.00192885,0.0
35219.0,0.02514364,0.0
35297.0,-0.00863356,0.0
35376.0,0.00726464,0.0
35454.0,-0.02605539,0.0
35532.0,-0.00832868,0.0
35610.0,-0.00883676,0.0
35688.0,0.03723247,0.0
35766.0,0.00213455,0.0
35844.0,0.00944878,0.0
35922.0,0.01767712,0.0
36001.0,0.02179143,0.0
36079.0,-0.01076679,0.0
36157.0,0.00878835,0.0
36235.0,0.00695992,0.0
36313.0,-0.01782698,0.0
36391.0,0.01676294,0.0
36469.0,-0.00197961,0.0
36547.0,0.0084837,0.0
36625.0,-0.01239224,0.0
36704.0,0.00045841,0.0
36782.0,-0.00345263,0.0
36860.0,-0.01701433,0.0
36938.0,0.00929627,0.0
37016.0,-0.01030962,0.0
37094.0,-0.00385895,0.0
37172.0,-0.00350339,0.0
37250.0,-0.00253838,0.0
37328.0,-0.00665269,0.0
37407.0,-0.00182733,0.0
37485.0,-0.00954773,0.0
37563.0,-0.00716047,0.0
37641.0,-0.01361114,0.0
37719.0,0.00868682,0.0
37797.0,-0.00299554,0.0
37875.0,5.201e-05,0.0
37953.0,0.01036303,0.0
38031.0,0.00604567,0.0
38110.0,-0.00746527,0.0
38188.0,0.00259164,0.0
38266.0,-0.01112235,0.0
38344.0,0.02529608,0.0
38422.0,-0.0080748,0.0
38500.0,0.01539145,0.0
38578.0,-0.00172565,0.0
38656.0,-0.01589695,0.0
38735.0,-0.02148413,0.0
38813.0,0.00716304,0.0
38891.0,-0.00655102,0.0
38969.0,-0.01889359,0.0
39047.0,0.00172823,0.0
39125.0,-0.01284933,0.0
39203.0,0.00822973,0.0
39281.0,0.0215374,0.0
39359.0,0.00106786,0.0
39438.0,0.01889617,0.0
39516.0,0.03149286,0.0
39594.0,0.01854061,0.0
39672.0,0.0053853,0.0
39750.0,-0.00157329,0.0
39828.0,0.00086474,0.0
39906.0,0.02438175,0.0
39984.0,-0.00385895,0.0
40063.0,0.00421717,0.0
40141.0,-0.00497641,0.0
40219.0,-0.00319867,0.0
40297.0,-0.00619546,0.0
40375.0,0.01330899,0.0
40453.0,0.00949955,0.0
40531.0,-0.00695742,0.0
40609.0,0.01396928,0.0
40687.0,0.00096634,0.0
40765.0,0.00406465,0.0
40844.0,-0.00944621,0.0
40922.0,0.00609636,0.0
41000.0,0.00010285,0.0
41078.0,0.00853446,0.0
41156.0,0.01285182,0.0
41234.0,0.00558843,0.0
41312.0,0.02671833,0.0
41390.0,0.01589938,0.0
41469.0,-0.00563669,0.0
41547.0,-0.02102697,0.0
41625.0,-0.01147791,0.0
41703.0,0.00716304,0.0
41781.0,-0.00523044,0.0
41859.0,-0.0033511,0.0
41937.0,-0.01284933,0.0
42015.0,-0.02072217,0.0
42094.0,0.0053853,0.0
42172.0,0.00828057,0.0
42250.0,-0.01747142,0.0
42328.0,-0.00263998,0.0
42406.0,0.00020445,0.0
42484.0,-0.00477328,0.0
42562.0,-0.02041745,0.0
42640.0,0.02052154,0.0
42718.0,0.01625494,0.0
42797.0,-0.000405,0.0
42875.0,-0.00731298,0.0
42953.0,-0.0028431,0.0
43031.0,0.00320117,0.0
43109.0,-0.00538273,0.0
43187.0,0.0008139,0.0
43265.0,0.00147419,0.0
43343.0,5.201e-05,0.0
43422.0,-0.00228434,0.0
43500.0,0.00421717,0.0
43578.0,-0.00822716,0.0
43656.0,-0.00131933,0.0
43734.0,-0.00106529,0.0
43812.0,-0.00812556,0.0
43890.0,-0.0218397,0.0
43968.0,-0.00878585,0.0
44046.0,-0.00370659,0.0
44124.0,-0.01523659,0.0
44203.0,-0.00243678,0.0
44281.0,0.02316277,0.0
44359.0,0.0183374,0.0
44437.0,-0.01767469,0.0
44515.0,0.02722618,0.0
44593.0,0.01869304,0.0
44671.0,0.02270569,0.0
44749.0,-0.00731298,0.0
44827.0,0.01097256,0.0
44906.0,-0.00634782,0.0
44984.0,0.00584247,0.0
45062.0,-0.00568746,0.0
45140.0,-0.00548433,0.0
45218.0,-0.03601085,0.0
45296.0,0.00650276,0.0
45374.0,-0.00517961,0.0
45452.0,-0.01269696,0.0
45531.0,-0.00365583,0.0
45609.0,-0.01904603,0.0
45687.0,0.00645192,0.0
45765.0,0.00624872,0.0
45843.0,0.0369276,0.0
45921.0,-0.00502717,0.0
45999.0,0.01432484,0.0
46077.0,0.0008139,0.0
46156.0,0.02737861,0.0
46234.0,0.01716927,0.0
46312.0,-0.00401139,0.0
46390.0,-0.02702055,0.0
46468.0,-0.00035431,0.0
46546.0,-0.00817632,0.0
46624.0,0.02229928,0.0
46702.0,0.00061078,0.0
46780.0,0.00010285,0.0
46858.0,0.02646429,0.0
46937.0,0.00695992,0.0
47015.0,-0.00695742,0.0
47093.0,0.00812806,0.0
47171.0,0.00177906,0.0
47249.0,0.00172823,0.0
47327.0,0.01432484,0.0
47405.0,-0.02178886,0.0
47483.0,0.00116946,0.0
47562.0,-0.01178264,0.0
47640.0,-0.0099033,0.0
47718.0,-0.00065904,0.0
47796.0,-0.00015111,0.0
47874.0,-0.00426528,0.0
47952.0,-0.00914148,0.0
48030.0,0.00772181,0.0
48108.0,-0.00553517,0.0
48186.0,-0.00441772,0.0
48265.0,0.01727079,0.0
48343.0,-0.00822716,0.0
48421.0,0.00843278,0.0
48499.0,0.00116946,0.0
48577.0,-0.01523659,0.0
48655.0,-0.01894443,0.0
48733.0,0.00213455,0.0
48811.0,0.00279484,0.0
48890.0,-0.01127479,0.0
48968.0,-0.01874131,0.0
49046.0,-0.01376358,0.0
49124.0,-0.01300169,0.0
49202.0,-0.01604924,0.0
49280.0,-0.00010028,0.0
49358.0,-0.00365583,0.0
49436.0,-0.01676037,0.0
49514.0,0.02047078,0.0
49593.0,0.01127729,0.0
49671.0,0.0124455,0.0
49749.0,-0.00924301,0.0
49827.0,0.00929627,0.0
49905.0,-0.01950319,0.0
49983.0,0.00416633,0.0
50061.0,0.00030597,0.0
50139.0,-0.00365583,0.0
50217.0,-0.01284933,0.0
50295.0,-0.00802396,0.0
50374.0,-0.01985876,0.0
50452.0,-0.02051905,0.0
50530.0,-0.0010146,0.0
50608.0,-0.02371904,0.0
50686.0,-0.01361114,0.0
50764.0,-0.00426528,0.0
50842.0,-0.00543364,0.0
50920.0,0.00604567,0.0
50999.0,0.02514364,0.0
51077.0,0.00817897,0.0
51155.0,-0.00431612,0.0
51233.0,0.00350597,0.0
51311.0,0.01640738,0.0
51389.0,0.03093409,0.0
51467.0,0.00574094,0.0
51545.0,-0.000913,0.0
51624.0,0.01945486,0.0
51702.0,0.01930249,0.0
51780.0,0.01539145,0.0
51858.0,0.01046464,0.0
51936.0,0.00137259,0.0
52014.0,-0.01122387,0.0
52092.0,-0.00980177,0.0
52170.0,0.00066154,0.0
52249.0,-0.00142093,0.0
52327.0,-0.01914763,0.0
52405.0,0.00106786,0.0
52483.0,-0.00832868,0.0
52561.0,-0.02092537,0.0
52639.0,-0.00065904,0.0
52717.0,-0.0139667,0.0
52795.0,0.00249011,0.0
52873.0,-0.0232618,0.0
52951.0,0.0126487,0.0
53030.0,-0.00467168,0.0
53108.0,0.01153117,0.0
53186.0,-0.01350961,0.0
53264.0,0.00756944,0.0
53342.0,0.01361371,0.0
53420.0,-0.00787167,0.0
53498.0,-0.0101065,0.0
53576.0,-0.00152253,0.0
53654.0,0.00518218,0.0
53733.0,-0.02295707,0.0
53811.0,-0.00548433,0.0
53889.0,0.00116946,0.0
53967.0,-0.01249376,0.0
54045.0,-0.01777629,0.0
54123.0,-0.02138253,0.0
54201.0,-0.02056981,0.0
54279.0,-0.04916607,0.0
54357.0,0.00416633,0.0
54436.0,0.01691523,0.0
54514.0,-0.00269082,0.0
54592.0,-0.00015111,0.0
54670.0,-0.0097001,0.0
54748.0,0.01229314,0.0
54826.0,0.01981042,0.0
54904.0,0.01330899,0.0
54982.0,0.00960115,0.0
55061.0,0.00482662,0.0
55139.0,0.0035568,0.0
55217.0,-0.01813178,0.0
55295.0,-0.01554132,0.0
55373.0,-0.0232618,0.0
55451.0,0.01249626,0.0
55529.0,-0.02331264,0.0
55607.0,-0.02128093,0.0
55686.0,-0.02432849,0.0
55764.0,-0.00843036,0.0
55842.0,0.00086474,0.0
55920.0,0.00193135,0.0
55998.0,0.01544229,0.0
56076.0,0.00995656,0.0
56154.0,0.01422324,0.0
56232.0,0.01950569,0.0
56310.0,0.03738476,0.0
56388.0,-0.00177649,0.0
56467.0,0.01686454,0.0
56545.0,0.00502974,0.0
56623.0,0.01234397,0.0
56701.0,0.00726464,0.0
56779.0,-0.008278,0.0
56857.0,-0.00070988,0.0
56935.0,0.00955031,0.0
57013.0,-0.00670338,0.0
57092.0,0.00056001,0.0
57170.0,-0.01787782,0.0
57248.0,-0.00370659,0.0
57326.0,-0.00507801,0.0
57404.0,-0.0121382,0.0
57482.0,-0.00426528,0.0
57560.0,0.00086474,0.0
57638.0,0.00929627,0.0
57717.0,-0.00279234,0.0
57795.0,0.01061692,0.0
57873.0,0.01386775,0.0
57951.0,-0.00477328,0.0
58029.0,0.00629956,0.0
58107.0,0.01462956,0.0
58185.0,-0.01274765,0.0
58263.0,-0.01940159,0.0
58341.0,0.01046464,0.0
58420.0,0.01407088,0.0
58498.0,0.01950569,0.0
58576.0,-0.01731913,0.0
58654.0,-0.00736367,0.0
58732.0,-0.01193507,0.0
58810.0,-0.0107161,0.0
58888.0,-0.03093152,0.0
58966.0,-0.04627103,0.0
59044.0,-0.02900149,0.0
59122.0,-0.01899534,0.0
59201.0,0.00127106,0.0
59279.0,-0.03281086,0.0
59357.0,-0.00492564,0.0
59435.0,-0.01401754,0.0
59513.0,0.00340437,0.0
59591.0,0.01229314,0.0
59669.0,0.00716304,0.0
59747.0,0.04388619,0.0
59826.0,0.03250856,0.0
59904.0,0.04881309,0.0
59982.0,0.05150515,0.0
60060.0,0.03012144,0.0
60138.0,0.03205154,0.0
60216.0,0.02372146,0.0
60294.0,0.00518218,0.0
60372.0,0.00863598,0.0
60450.0,0.0050805,0.0
60529.0,-0.00319867,0.0
60607.0,-0.01513499,0.0
60685.0,-0.02747756,0.0
60763.0,-0.03270933,0.0
60841.0,-0.05338199,0.0
60919.0,-0.05201065,0.0
60997.0,-0.02768084,0.0
61075.0,-0.03611245,0.0
61154.0,-0.03834727,0.0
61232.0,-0.02107773,0.0
61310.0,-0.00081148,0.0
61388.0,0.01142965,0.0
61466.0,0.00193135,0.0
61544.0,0.02925795,0.0
61622.0,0.01295342,0.0
61700.0,0.03103569,0.0
61779.0,0.04683222,0.0
61857.0,0.04353063,0.0
61935.0,0.02295957,0.0
62013.0,0.02875003,0.0
62091.0,0.00167746,0.0
62169.0,0.0012203,0.0
62247.0,0.0012203,0.0
62325.0,-0.03331878,0.0
62403.0,-0.04225832,0.0
62481.0,-0.04139483,0.0
62560.0,-0.054347,0.0
62638.0,-0.05637878,0.0
62716.0,-0.03692517,0.0
62794.0,-0.02681728,0.0
62872.0,-0.01635404,0.0
62950.0,-0.00939537,0.0
63028.0,0.00756944,0.0
63106.0,0.02717541,0.0
63185.0,0.03880694,0.0
63263.0,0.04581637,0.0
63341.0,0.04916865,0.0
63419.0,0.04596873,0.0
63497.0,0.02707389,0.0
63575.0,0.022147,0.0
63653.0,0.01371524,0.0
63731.0,-0.01808102,0.0
63809.0,-0.01056359,0.0
63888.0,-0.02468405,0.0
63966.0,-0.03077915,0.0
64044.0,-0.02768084,0.0
64122.0,-0.04738849,0.0
64200.0,-0.01493171,0.0
64278.0,-0.03855048,0.0
64356.0,-0.02859509,0.0
64434.0,-0.01625244,0.0
64513.0,-0.00406215,0.0
64591.0,0.02270569,0.0
64669.0,0.01036303,0.0
64747.0,0.00569003,0.0
64825.0,0.03418485,0.0
64903.0,0.06577791,0.0
64981.0,0.01645807,0.0
65059.0,0.025804,0.0
65137.0,0.04271798,0.0
65216.0,0.01234397,0.0
65294.0,-0.02128093,0.0
65372.0,-0.01772538,0.0
65450.0,-0.02310944,0.0
65528.0,-0.03570612,0.0
65606.0,-0.02331264,0.0
65684.0,-0.00340187,0.0
65762.0,-0.02376972,0.0
65840.0,-0.01513499,0.0
65918.0,-0.03250613,0.0
65997.0,0.00218531,0.0
66075.0,-0.00589073,0.0
66153.0,0.00955031,0.0
66231.0,0.01686454,0.0
66309.0,0.04317522,0.0
66387.0,0.03555626,0.0
66465.0,0.01909937,0.0
66543.0,0.02011522,0.0
66622.0,0.02179143,0.0
66700.0,0.01112492,0.0
66778.0,-0.00390987,0.0
66856.0,0.00223615,0.0
66934.0,-0.01721753,0.0
67012.0,-0.02661415,0.0
67090.0,-0.01432226,0.0
67168.0,-0.02417605,0.0
67247.0,-0.02620783,0.0
67325.0,-0.02509038,0.0
67403.0,-0.02443001,0.0
67481.0,-0.01290016,0.0
67559.0,-0.00457015,0.0
67637.0,0.01803268,0.0
67715.0,0.02433106,0.0
67793.0,0.00650276,0.0
67872.0,0.02631192,0.0
67950.0,0.00640123,0.0
68028.0,0.06786044,0.0
68106.0,0.02468662,0.0
68184.0,0.01676294,0.0
68262.0,0.01076936,0.0
68340.0,0.00843278,0.0
68418.0,0.01295342,0.0
68496.0,-0.01259536,0.0
68574.0,-0.00548433,0.0
68653.0,-0.01736982,0.0
68731.0,-0.01975716,0.0
68809.0,-0.02092537,0.0
68887.0,-0.00919232,0.0
68965.0,0.00690908,0.0
69043.0,0.0038616,0.0
69121.0,0.00716304,0.0
69199.0,-0.00441772,0.0
69277.0,0.00619803,0.0
69356.0,0.03159438,0.0
69434.0,0.01904861,0.0
69512.0,0.03240703,0.0
69590.0,0.0257024,0.0
69668.0,0.02534691,0.0
69746.0,0.01884541,0.0
69824.0,0.00640123,0.0
69902.0,-0.03133792,0.0
69981.0,-0.00837952,0.0
70059.0,-0.01066526,0.0
70137.0,-0.01894443,0.0
70215.0,-0.02813793,0.0
70293.0,-0.0347918,0.0
70371.0,-0.04632172,0.0
70449.0,-0.01625244,0.0
70527.0,-0.00421459,0.0
70605.0,-0.02001112,0.0
70684.0,0.00741693,0.0
70762.0,0.00152503,0.0
70840.0,0.0253976,0.0
70918.0,0.01549305,0.0
70996.0,0.03596259,0.0
71074.0,0.02052154,0.0
71152.0,0.02996908,0.0
