Time,Load Cell,Moving Forward,Relay Output
857.0,0.01137037,0.0,2.408
934.0,-0.00259766,0.0,2.064
1013.0,0.00532595,0.0,1.032
1091.0,0.00273548,0.0,2.064
1169.0,-0.00686434,0.0,2.064
1247.0,0.01716067,0.0,1.72
1325.0,-0.00848964,0.0,1.72
1403.0,0.00639263,0.0,1.72
1481.0,-0.00788012,0.0,2.064
1559.0,-0.02479417,0.0,1.72
1637.0,0.01492569,0.0,2.064
1715.0,-0.00981037,0.0,2.064
1794.0,-0.02291483,0.0,1.72
1872.0,0.00217679,0.0,2.064
1950.0,-0.00234385,0.0,2.064
2028.0,0.02716682,0.0,1.72
2106.0,0.00364981,0.0,1.72
2184.0,-0.00544209,0.0,2.064
2262.0,0.00806877,0.0,1.72
2341.0,-0.01707369,0.0,1.72
2419.0,0.00105934,0.0,3.44
2497.0,-0.01372126,0.0,2.064
2575.0,-0.0115372,0.0,2.064
2653.0,-0.00422319,0.0,2.064
2731.0,0.00075462,0.0,2.064
2809.0,-0.01372126,0.0,2.064
2887.0,-0.00229294,0.0,2.408
2965.0,0.0063418,0.0,1.72
3043.0,0.00171963,0.0,2.408
3122.0,-0.01428002,0.0,2.064
3200.0,0.01182745,0.0,2.064
3278.0,0.00090698,0.0,2.064
3356.0,-0.00330886,0.0,2.064
3434.0,-0.00483264,0.0,2.064
3512.0,0.00405613,0.0,2.064
3590.0,0.00644347,0.0,2.064
3668.0,0.00730696,0.0,2.064
3746.0,0.02076691,0.0,2.064
3825.0,-0.00640725,0.0,3.096
3903.0,0.0132497,0.0,2.064
3981.0,0.02543999,0.0,2.064
4059.0,-5.803e-05,0.0,2.064
4137.0,0.00649416,0.0,2.064
4215.0,0.00268479,0.0,2.064
4293.0,-0.00229294,0.0,1.72
4371.0,-0.00234385,0.0,1.72
4450.0,0.02284945,0.0,2.752
4528.0,0.00522442,0.0,2.064
4606.0,0.00344661,0.0,2.064
4684.0,0.01035451,0.0,2.064
4762.0,0.01309727,0.0,2.064
4840.0,-0.01001342,0.0,3.096
4918.0,0.01700831,0.0,1.72
4996.0,0.0041069,0.0,1.72
5074.0,-0.00737227,0.0,1.376
5153.0,0.00502115,0.0,2.064
5231.0,0.00298952,0.0,1.72
5309.0,-0.03175277,0.0,2.064
5387.0,-0.01163887,0.0,1.376
5465.0,-0.00930229,0.0,1.72
5543.0,0.00847518,0.0,1.72
5621.0,0.00644347,0.0,2.064
5699.0,-0.00239454,0.0,1.376
5777.0,-0.01499122,0.0,1.72
5856.0,-0.01240068,0.0,1.72
5934.0,0.00085622,0.0,2.064
6012.0,0.00146574,0.0,1.376
6090.0,0.00324356,0.0,2.064
6168.0,0.01015131,0.0,2.752
6246.0,0.00745925,0.0,1.72
6324.0,0.01914161,0.0,0.688
6403.0,-0.004477,0.0,1.72
6481.0,-0.01361973,0.0,2.064
6559.0,-0.00732143,0.0,2.064
6637.0,-0.01458475,0.0,2.064
6715.0,-0.00528973,0.0,1.376
6793.0,-0.0316004,0.0,2.064
6871.0,-0.00412144,0.0,2.064
6949.0,0.00822114,0.0,2.064
7027.0,-0.00559445,0.0,1.72
7105.0,0.00283708,0.0,1.72
7184.0,0.00156727,0.0,2.064
7262.0,0.01233538,0.0,2.064
7340.0,0.00420857,0.0,1.72
7418.0,0.01802408,0.0,1.72
7496.0,0.0132497,0.0,2.064
7574.0,0.00349737,0.0,2.064
7652.0,0.00806877,0.0,1.72
7730.0,-0.00244537,0.0,2.064
7809.0,0.01203065,0.0,2.064
7887.0,-0.01082622,0.0,2.064
7965.0,0.00248159,0.0,2.064
8043.0,-0.00650878,0.0,1.72
8121.0,-0.00122632,0.0,2.064
8199.0,-0.00716907,0.0,1.72
8277.0,-0.0005152,0.0,2.064
8355.0,0.00344661,0.0,2.064
8433.0,-0.00325795,0.0,2.064
8512.0,0.01843056,0.0,2.064
8590.0,-0.00132792,0.0,2.064
8668.0,-0.01651493,0.0,2.064
8746.0,-0.00280086,0.0,2.064
8824.0,-0.01346745,0.0,2.064
8902.0,-0.01361973,0.0,2.064
8980.0,-0.0045786,0.0,2.064
9058.0,0.00380217,0.0,1.72
9136.0,-0.00747379,0.0,1.72
9215.0,-0.00503576,0.0,2.064
9293.0,0.02320501,0.0,2.064
9371.0,-0.00132792,0.0,2.064
9449.0,0.02310341,0.0,2.064
9527.0,0.00253236,0.0,2.064
9605.0,0.00578318,0.0,2.064
9683.0,0.01167509,0.0,1.72
9761.0,0.00258319,0.0,1.72
9840.0,0.02295105,0.0,2.064
9918.0,0.01680511,0.0,1.72
9996.0,-0.00127709,0.0,2.064
10074.0,-0.00056603,0.0,2.064
10152.0,-0.00940389,0.0,1.72
10230.0,0.00192283,0.0,2.064
10308.0,-0.00244537,0.0,1.376
10386.0,-0.00280086,0.0,2.064
10465.0,-0.00122632,0.0,2.064
10543.0,0.00593547,0.0,2.064
10621.0,-0.00122632,0.0,2.064
10699.0,0.00573235,0.0,2.064
10777.0,-0.00955633,0.0,2.064
10855.0,-0.01245152,0.0,2.064
10933.0,0.01167509,0.0,1.72
11011.0,0.02462719,0.0,2.064
11089.0,0.00314188,0.0,2.064
11167.0,0.00359897,0.0,2.064
11246.0,-0.00960717,0.0,2.064
11324.0,0.01162425,0.0,2.064
11402.0,0.00171963,0.0,2.064
11480.0,-0.00361359,0.0,2.064
11558.0,-0.00132792,0.0,2.064
11636.0,0.00070385,0.0,1.72
11714.0,-0.01798786,0.0,2.064
11792.0,-0.01448322,0.0,2.064
11870.0,0.00608791,0.0,2.064
11949.0,0.02554152,0.0,1.72
12027.0,-0.00066756,0.0,2.064
12105.0,-0.00854048,0.0,2.064
12183.0,0.00659576,0.0,2.064
12261.0,-0.01392446,0.0,1.72
12339.0,0.0087799,0.0,1.72
12417.0,0.01055756,0.0,2.064
12495.0,0.00461482,0.0,1.72
12574.0,0.00751001,0.0,1.72
12652.0,-0.02768936,0.0,1.72
12730.0,-0.01123247,0.0,2.064
12808.0,0.01289414,0.0,2.408
12886.0,-0.01219748,0.0,2.064
12964.0,0.00461482,0.0,2.064
13042.0,0.00532595,0.0,2.064
13120.0,-0.0158038,0.0,2.064
13198.0,0.0067482,0.0,2.064
13276.0,-0.01590532,0.0,2.064
13355.0,-0.00056603,0.0,2.064
13433.0,0.00055142,0.0,2.064
