Time,Load Cell,Moving Forward,Relay Output
935.0,0.04956653,0.0,2.064
1013.0,0.03209371,0.0,2.064
1091.0,0.04265862,0.0,2.064
1169.0,0.0173638,0.0,2.064
1247.0,0.02350974,0.0,2.064
1325.0,0.03117953,0.0,2.064
1403.0,0.03509058,0.0,2.752
1481.0,0.01690671,0.0,2.408
1559.0,0.03031605,0.0,2.408
1637.0,0.02452566,0.0,1.72
1715.0,0.01898932,0.0,2.064
1794.0,0.01650038,0.0,1.72
1872.0,0.01802408,0.0,1.376
1950.0,0.02249396,0.0,1.72
2028.0,0.00182131,0.0,1.032
2106.0,0.00364981,0.0,2.064
2184.0,0.02340814,0.0,1.376
2262.0,0.02259549,0.0,2.408
2340.0,0.01868445,0.0,2.064
2418.0,0.00603707,0.0,2.064
2496.0,0.02909699,0.0,2.064
2575.0,0.0237637,0.0,2.408
2653.0,0.02579555,0.0,2.408
2731.0,0.01492569,0.0,2.064
2809.0,0.01492569,0.0,2.064
2887.0,0.03849361,0.0,2.064
2965.0,0.02493207,0.0,2.064
3043.0,0.01594169,0.0,2.408
3122.0,0.02985896,0.0,2.064
3200.0,0.03981427,0.0,2.408
3278.0,0.03382076,0.0,2.064
3356.0,0.05291881,0.0,1.72
3434.0,0.02645584,0.0,2.064
3512.0,0.03778264,0.0,2.064
3590.0,0.01116716,0.0,2.064
3668.0,0.02290029,0.0,1.376
3746.0,0.02477955,0.0,2.064
3825.0,0.03102717,0.0,2.064
3903.0,0.02762406,0.0,2.064
3981.0,0.02036059,0.0,2.408
4059.0,0.02924936,0.0,2.064
4137.0,0.01091313,0.0,2.064
4215.0,0.01634802,0.0,1.72
4293.0,0.00481802,0.0,2.408
4371.0,0.02417003,0.0,1.72
4449.0,0.03270331,0.0,2.064
4528.0,0.02808114,0.0,2.064
4606.0,0.02594777,0.0,2.064
4684.0,0.02325578,0.0,2.752
4762.0,-0.01133407,0.0,2.064
4840.0,0.04174437,0.0,2.064
4918.0,0.01909085,0.0,2.064
4996.0,0.00481802,0.0,2.408
5074.0,0.00461482,0.0,2.064
5152.0,0.0295034,0.0,1.72
5231.0,0.02071615,0.0,2.064
5309.0,0.02990965,0.0,2.064
5387.0,0.01360512,0.0,1.376
5465.0,0.01385915,0.0,1.376
5543.0,0.00684972,0.0,2.064
5621.0,0.02178284,0.0,2.064
5699.0,0.03056993,0.0,2.064
5777.0,0.02274785,0.0,1.72
5856.0,0.03087481,0.0,1.72
